,0,1,2,3,4,5,6,7
0,Elements in matcha,Japan bio tea,Allnature,Wolfberry,Elements in non-digestible part of matcha,Japan bio tea,Allnature,Wolfberry
1,Na (g/g),20.0  0.1a,30.1  0.2b,30.5  0.2c,Na (g/g),5.01  0.04a,6.63  0.05b,6.40  0.03c
2,Mg(mg/g),2.68  0.08a,2.21  0.05b,1.96  0.04c,Mg(mg/g),0.50  0.03a,0.41  0.03b,0.84  0.02c
3,K (mg/g),9.71  0.20a,9.63  0.10b,9.380.12c,K(mg/g),1.02  0.05a,0.96  0.05a,0.88  0.04b
4,Ca (g/g),760  20a,68012b,615 10c,Ca (g/g),87.2  1.2a,80.3  1.0b,85.2  1.2a
5,Fe (g/g),70.0  1.0a,220  5b,165  5c,Fe (g/g),35.4  1.5a,120  5b,90.1  2.0c
6,Mn (mg/g),1.16  0.01a,1.55  0.03b,1.50  0.10b,Mn (g/g),200  20a,22010b,205  10a
7,Zn(g/g),30.0  0.1a,40.5  0.2b,30.4  0.2b,Zn(g/g),17.4  0.3a,20.0  0.3b,18.9  0.4c
8,Se (g/g),3.33  0.10a,3.37  0.10a,3.32  0.10a,Se (g/g),2.57  0.10a,2.70  0.04b,2.61  0.10a
9,Cd (g/g),<1.00,<1.00,<1.00,Cd (g/g),<1.00,<1.00,<1.00
10,Pb(g/g),<1.00,<1.00,<1.00,Pb (g/g),<1.00,<1.00,<1.00
11,Hg(ng/g),240  10a,310  20a,410  30a,Hg(ng/g),36.1  0.3a,38.4  1.0b,40.8  1.0c
