,0,1,2,3,4
0,Species,Common name,Size,Functional trophic groupa,Trophic levela
1,Benthic fish,,,,
2,"Mullus barbatus Linnaeus, 1758",Red mullet,12.0-22.016.73.2,Omnivore with a preference for animal material,3.29
3,"Lepidopus caudatus (Euphrasen,1788",Silver scabbardfish,96.0-110.0 99.6  4.6,Omnivore with a preference for animal material,3.66
4,"Helicolenus dactylopterus (Delaroche,1809)",Blackbelly rosefish,19.5-25.0 22.01.8,Carnivore with a preference for decapods and fish,3.84
5,"Raja asterias Delaroche, 1809",Mediterranean starry ray,35.3-57.544.3  7.7,Carnivore with a preference for decapods and fish,3.76
6,"Raja clavata Linnaeus,1758",Thornback ray,41.0-63.0 49.4  6.9,Carnivore with a preference for decapods and fish,3.83
7,"Lepidorhombus boscii (Risso, 1810)",Four-spot megrim,18.4-30.7 25.9  4.2,Omnivore with a preference for animal material,3.64
8,"Lepidorhombus whiffiagonis (Walbaum, 1792)",Megrim,23.0-38.8 28.95.0,Carnivore with a preference for fish and cephalopods,4.11
9,"Lophius budegassa Spinola, 1807",Blackbellied angler,20.2-43.030.37.2,Carnivore with a preference for fish and cephalopods,4.38
10,Pelagic fish,,,,
11,"Micromesistius poutassou (Risso, 1827)",Blue whiting,18.6-27.423.53.2,Carnivore with a preference for decapods and fish,3.92
12,"Merluccius merluccius (Linnaeus,1758",European hake,20.3-40.028.2  7.2,Carnivore with a preference for fish and cephalopods,4.09
13,"Scomber scombrus Linnaeus, 1758",Atlantic mackerel,25.6-38.5 30.1  4.2,Carnivore with a preference for fish and cephalopods,4.14
14,"Sardina pilchardus (Walbaum, 1792)",European pilchard,14.0-21.7 18.0  3.0,Omnivore with a preference for plants,2.76
15,"Engraulis encrasicolus (Linnaeus, 1758)",European anchovy,12.6-20.3 17.3  2.7,Omnivore with a preference for animal material,3.10
16,"Sparus aurata Linnaeus, 1758",Gilthead seabream,27.0-35.4 30.0  2.8,Omnivore with a preference for animal material,3.42
17,"Thunnus thynnus (Linnaeus, 1758)",Atlantic bluefin tuna,-,Carnivore with a preference for fish and cephalopods,4.30
18,"Xiphias gladius Linnaeus, 1758",Swordfish,-,Carnivore with a preference for fish and cephalopods,4.46
