,0,1,2,3,4,5,6,7
0,,Lake,Lake,Lake,,Lake,Lake,Lak
1,,Bolsena,Bracciano,Salto,,Bolsena,Bracciano,Salt
2,Total lipids (gkg-),22.98,34.99,19.46,,,,
3,PCB 151,n.d.,0.25,0.10,PCB 28b,0.05,0.09,0.05
4,PCB 74,0.03,0.09,0.04,PCB 52c,0.09,0.41,0.17
5,PCB 49,0.04,0.17,0.05,PCB 101b,0.24,0.97,0.34
6,PCB 206,n.d.,n.d.,n.d.,PCB 118b,0.31,1.10,0.44
7,PCB 119,n.d.,0.18,n.d.,PCB 138d,0.35,0.96,0.53
8,PCB 136,0.10,n.d.,n.d.,PCB 153d,0.36,1.14,0.53
9,PCB 47,0.02,0.06,0.02,PCB 18ob,0.06,0.28,0.20
10,PCB 97,0.05,0.28,0.06,PCB 44,0.05,0.18,0.04
11,PCB 188,n.d.,n.d.,n.d.,PCB 132,0.12,0.19,0.05
12,PCB 185,n.d.,n.d.,n.d.,PCB 70,0.09,0.30,0.15
13,PCB 155,n.d.,n.d.,n.d.,PCB 128,0.05,0.24,0.03
14,PCB 198,n.d.,n.d.,n.d.,PCB 31,0.04,0.07,0.03
15,PCB 194,n.d.,n.d.,n.d.,PCB 187,0.05,0.22,0.12
16,PCB 183,0.02,0.11,0.05,PCB 170,0.04,0.13,n.d.
17,PCB 87,0.07,0.30,0.08,PCB 5,n.d.,n.d.,n.d.
18,PCB 110,0.35,0.87,0.20,PCB 66,0.04,0.13,0.05
19,PCB 104,n.d.,n.d.,n.d.,Sum,2.62,8.72,3.24
