,0,1,2,3,4,5,6,7,8,9,10
0,Species,,n,,%<LOQ,n>0.50 mg kg-1,Mean,Median,P90,Min,Max
1,Lobster,White meat,,3,100%,0,0.040,0.040,0.040,0.040,0.040
2,,Brown meat,,3,96%,0,0.055,0.044,0.073,0.042,0.080
3,Common crab,White meat,77,77,96%,0,0.041,0.040,0.040,0.040,0.089
4,,Brown meat,76,76,17%,0,0.076,0.069,0.123,0.040,0.221
5,Spider crab,White meat,16,16,88%,0,0.041,0.040,0.043,0.040,0.053
6,,Brown meat,16,16,31%,0,0.078,0.054,0.158,0.040,0.185
7,Swimming crab,White meat,,6,100%,0,0.040,0.040,0.040,0.040,0.040
8,King crab,White meat,,6,100%,0,0.040,0.040,0.040,0.040,0.040
9,Total,White meat,108,108,95%,0,0.041,0.040,0.040,0.040,0.089
10,,Brown meat,95,95,19%,0,0.075,0.063,0.132,0.040,0.221
