,0,1,2,3,4,5
0,Sugars,Period,Mean',SD,Min,Max
1,Sucrose,0%,2.06a,0.46,1.60,3.02
2,,25%,2.32a,0.30,1.74,2.83
3,,50%,2.35a,0.27,1.64,2.82
4,,75%,2.08a,0.30,1.52,2.69
5,,100%,1.68b,0.44,0.77,2.45
6,,Average,2.10,0.43,0.77,3.02
7,Glucose,0%,0.016b,0.028,<0.002,0.121
8,,25%,0.019b,0.031,<0.002,0.123
9,,50%,0.01gb,0.016,<0.002,0.047
10,,75%,0.032b,0.025,<0.002,0.091
11,,100%,0.072a,0.061,<0.002,0.209
12,,Average,0.032,0.041,<0.002,0.209
13,Fructose,0%,0.013b,0.021,<0.006,0.094
14,,25%,0.016b,0.028,<0.006,0.123
15,,50%,0.013b,0.009,<0.006,0.037
16,,75%,0.023b,0.019,<0.006,0.080
17,,100%,0.085a,0.099,<0.006,0.347
18,,Average,0.031,0.056,<0.006,0.347
