,0,1,2,3,4,5,6,7,8,9,10,11
0,Treatment,Reference,HAA*10(AEAC,LAA*10 (TEAC),HAA(mol/Fe),LAA*10 (mol/Fe),Sucrose(mg/g),Glucose(mg/g),Fructose (mg/g),Phenolics (/g),Chll (mg/g),Vit C(g/g)
1,Organic,OS+BS+Agrim,0.8  0.01,0.6  0.02,405.2  47.7,2.0  0.2,1.8  0.7,4.0  1.5,7.5  1.7,72.4  13.4,1.3  0.4,189.1  18.5
2,,OS+BS+Lomb,0.80.17,0.5  0.09,405.2  47.7,1.7  0.2,2.4  1.0,4.6  2.0,7.3  1.8,64.0  8.9,0.90.2,147.1  2.7
3,,OS+BS+Negrot,0.6  0.07,0.5  0.07,338.9  47.6,1.5  0.2,1.6  0.5,3.5  0.4,6.3  0.6,60.79.9,1.1 0.4,147.0  14.4
4,,OL+BS+LiqAgr,1.20.06,0.8  0.07,314.7 49.9,1.3  0.2,1.90.2,4.1 0.6,6.1  0.6,63.9  9.7,1.7  0.2,157.7  24.7
5,,OL+BS+Natur,1.20.10,0.7 0.12,301.3  35.2,1.3 0.2,1.5  0.2,3.5  1.4,5.7  1.4,68.0  8.8,1.40.3,195.4  30.4
6,,OL+BS+Tecsoil,1.1 0.35,0.8  0.03,606.9  80.5,2.6  0.3,2.8  0.6,6.4  1.1,6.6  1.8,94.8  19.4,1.7  0.3,195.4  30.4
7,,OL+BS+Terrab,1.0  0.20,0.5  0.17,367.3  38.3,1.6  0.2,0.9  0.5,3.9  0.7,7.2  0.5,68.9  10.2,0.9  0.2,156.6  22.8
8,,0 Mean,1.0  0.21,0.6  0.14,402.2  108.9,1.7  0.5,1.9  0.6,4.3  1.0,6.7  0.7,70.4  11.4,1.3  0.4,162.8  20.7a
9,Conventional,C+NO,1.00.03,0.6  0.21,456.9  43.4,2.0  0.2,1.4  0.5,3.3  0.5,7.2  1.1,71.6  8.6,1.2  0.4,177.3 14.7
10,,C+NH4,1.00.13,0.8  0.06,274.5 18.3,1.20.1,1.3 0.2,2.8  0.1,5.0  0.4,68.1  5.4,1.20.1,151.2 6.0
11,,C+Urea,1.4  0.18,0.8  0.07,404.455.2,1.8  0.3,1.10.1,4.2  1.0,7.1  1.2,90.4  20.1,1.7  0.3,213.0  29.2
12,,C Mean,1.1  0.23,0.7  0.09,378.693.9,1.6  0.4,1.3  0.2,3.4  0.7,6.4  1.2,76.7  12.0,1.3  0.3,180.531.0ab
13,Mix,C+BS+NO,1.00.14,0.50.11,472.496.9,2.0  0.4,1.8 0.6,4.0  0.7,6.3  0.5,72.0  6.4,1.1 0.3,179.9  21.7
14,,C+BS+NH4,1.0 0.14,0.6  0.14,302.2  25.8,1.3  0.1,1.2  0.3,3.9  1.2,6.4  1.3,67.9  4.6,1.1 0.2,165.7  9.1
15,,C+BS+Urea,1.2  0.13,0.7  0.08,336.3  35.8,1.4  0.2,1.7  0.6,5.1  1.1,7.3  1.2,74.9  6.2,1.3  0.2,215.1  16.8
16,,M Mean,1.10.10,0.6 0.10,370.3  90.1,1.60.4,1.60.4,4.3  0.7,6.7 0.5,71.6  3.5,1.2  0.1,186.925.5b
17,,Significance,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,
