,0,1,2,3,4,5,6,7,8,9,10
0,Quality parameter,Fruit class,Pre-Pr,LV,Calibration,,Validation,,,,Info. region (nm)
1,,,,,R,RMSEC,R,RMSEP,RPD,Slope,
2,Mass (g),All,None,7,0.99,8.36,0.98,9.79,5.22,0.97,900-1550
3,,Medium,None,7,0.76,5.85,0.65,6.91,1.34,0.47,900-1550
4,,Medium,None,7,0.96,3.25,0.93,4.41,2.79,0.9,900-1550
5,,Large,None,7,0.96,7.14,0.93,10.17,2.71,0.96,900-1550
6,Colour index,All,MSC,10,0.72,0.51,0.79,0.81,1.18,0.68,1000-1900
7,,Small,MSC,10,0.72,0.51,0.54,0.64,1.18,0.42,1000-1900
8,,Medium,MSC,10,0.67,0.46,0.23,0.70,0.91,0.32,1000-1900
9,,Large,MSC,10,0.67,0.81,0.23,1.19,0.91,0.17,1000-1900
10,TSS (Brix),All,1st der,6,0.94,0.33,0.86,0.82,2.2,0.78,900-1800
11,,Small,1st der,6,0.79,0.68,0.68,0.82,1.51,0.53,900-1800
12,,Large,1st der,6,0.99,0.16,0.82,0.53,1.7,0.68,900-1800
13,,Large,1st der,6,0.86,0.47,0.77,0.58,1.82,0.63,900-1800
14,Vitamin C (mg/100 mL),All,MSC,8,0.71,7.59,0.59,8.78,1.27,0.42,1050-2000
15,,Small,MSC,8,0.98,2.51,0.71,9.94,1.47,0.69,1050-2000
16,,Medium,MSC,8,0.71,4.27,0.46,5.64,1.10,0.45,1050-2000
17,,Large,MSC,8,0.77,7.10,0.61,8.96,1.28,0.45,1050-2000
