,0,1,2,3,4
0,PAH,Assigned value,Assigned value,Found,z-Score
1,,(g/kg),(g/kg),(g/kg),
2,,"FAPAS PT 0622 cocoa butter,September-November 2005",,,
3,Benz[a]anthracene,Benz[a]anthracene,1.77,1.7,-0.2
4,Benzo[b]fluoranthene,Benzo[b]fluoranthene,1.14,0.7,-1.7
5,Benzo[a]pyrene,Benzo[a]pyrene,0.90,0.8,-0.5
6,Indeno123-cd]pyrene,Indeno123-cd]pyrene,0.51,0.4,-1.0
7,Chrysene,Chrysene,2.15,2.6,1.0
8,,"QUASIMEME BT-4,round 50,QPH047BT mussels,August 2007",,,
9,Benz[a]anthracene,Benz[a]anthracene,5.00,5.6,0.8
10,Benzo[a]pyrene,Benzo[a]pyrene,3.18,3.4,0.4
11,Benzo[b]fluoranthene,Benzo[b]fluoranthene,7.18,7.4,0.2
12,Benzo[k]fluoranthene,Benzo[k]fluoranthene,2.74,3.1,0.8
13,Benzo[ghi]perylene,Benzo[ghi]perylene,1.09,1.2,0.5
14,Chrysene,Chrysene,8.79,11.0,1.8
15,Dibenz[ah]anthracene,Dibenz[ah]anthracene,0.76,1.0,1.6
16,Indeno[123-cd]pyrene,Indeno[123-cd]pyrene,2.78,2.9,0.3
17,,"QUASIMEME BT-4,round 50,QPH048BT mussels,August 2007",,,
18,Benz[a]anthracene,Benz[a]anthracene,1.20,1.4,0.8
19,Benzo[a]pyrene,Benzo[a]pyrene,0.49,0.5,0.1
20,Benzo[b]fluoranthene,Benzo[b]fluoranthene,2.04,2.1,0.2
21,Benzo[k]fluoranthene,Benzo[k]fluoranthene,0.93,1.0,0.3
22,Benzo[ghi]perylene,Benzo[ghi]perylene,1.09,1.2,0.5
23,Chrysene,Chrysene,2.04,2.8,2.1
24,Dibenz[ah]anthracene,Dibenz[ah]anthracene,0.26,0.3,0.4
25,Indeno[123-cd]pyrene,Indeno[123-cd]pyrene,0.84,0.8,0.2
26,,"FAPAS PT 0633cocoa butter,October-November 2007",,,
27,Benz[a]anthracene,14.98,14.98,15.8,0.2
28,Benzo[b]fluoranthene,10.43,10.43,10.7,0.1
29,Benzo[a]pyrene,Benzo[a]pyrene,8.59,9.2,0.3
30,Indeno[123-cd]pyrene,Indeno[123-cd]pyrene,4.94,5.8,0.8
31,Chrysene,Chrysene,5.17,6.2,0.9
32,"FAPAS PT 0635 olive oil,February-April 2008","FAPAS PT 0635 olive oil,February-April 2008","FAPAS PT 0635 olive oil,February-April 2008",,
33,Benzo[c]fluorene,Benzo[c]fluorene,0.87,0.5,-1.9
34,Benz[a]anthracene,Benz[a]anthracene,3.17,4.0,1.2
35,Cyclopenta[cd]pyrene,Cyclopenta[cd]pyrene,0.54,0.7,1.4a
36,Chrysene,Chrysene,9.52,10.0,0.2
37,5-Methylchrysene,5-Methylchrysene,_b,<0.3,_b
38,Benzo[b]fluoranthene,Benzo[b]fluoranthene,2.40,2.3,0.2
39,Benzo[j]fluoranthene,Benzo[j]fluoranthene,1.22,1.3,0.3
40,Benzo[k]fluoranthene,Benzo[k]fluoranthene,0.98,0.9,0.4
41,Benzo[a]pyrene,Benzo[a]pyrene,2.06,2.2,0.3
42,Indeno[123-cd]pyrene,Indeno[123-cd]pyrene,1.61,1.5,0.3
43,Dibenz[ah]anthracene,Dibenz[ah]anthracene,2.15,2.2,0.1
44,Benzo[ghi]perylene,Benzo[ghi]perylene,1.54,1.6,0.2
45,Dibenzo[al]pyrene,Dibenzo[al]pyrene,1.47,1.5,0.1
46,Dibenzo[ae]pyrene,Dibenzo[ae]pyrene,1.52,1.4,0.4
47,Dibenzo[ai]pyrene,Dibenzo[ai]pyrene,1.21,1.4,0.7
48,,,150,1.8,0.9
