,0,1,2,3
0,,Vaety,,
1,Species,Cultivar,,
2,Asteraceae,,,
3,Cichorium endivia L. var. crispum,Cichorium endivia L. var. crispum,,
4,,endive St Laurent frisee,2.98,1.86
5,Cichorium intybus L.var. foliosum,Cichorium intybus L.var. foliosum,,1.96
6,,chicory Mailander,3.35,1.96
7,,chicory Palla Rossa Prima,1.76,1.05
8,,chicory Rote von Treviso,4.37,2.39
9,,chicory Rouge de Veron,6.98,4.16
10,Cichorium intybus L.var. partim,Cichorium intybus L.var. partim,,
11,,catalogna Blanche de Milan,2.83,1.77
12,,catalogna Cioria della Catalogna,6.66,3.93
13,,catalogna Rossa,7.88,4.52
14,,catalogna Selvatica da Campo,8.40,4.88
15,,catalogna Trevise,4.99,2.93
16,,chioggia Clause No.12,8.14,4.81
17,,chioggia Marsica,2.93,1.64
18,Lactuca sativa L.,var. capitata,1.34,
19,,"batavia lettuce (green), Lirice",0.62,1.52
20,,"batavia lettuce (green), Malabo",0.62,0.75
21,,"batavia lettuce (red), Mohican",1.24,1.35
22,,"batavia lettuce(red),Starksy",1.07,1.56
23,,"head lettucegreen,BRP 6621",1.07,1.20
24,,"head lettuce (green), Veronique",0.66,0.70
25,,"head lettuce (red), Sebastiano",2.03,2.15
26,,"head lettuce (red), Tuareg",0.42,0.48
27,,iceberg lettuce (green,0.42,0.47
28,,Diamantinas,,
29,,"iceberg lettuce (green), Realist",0.77,0.29
30,,"iceberg lettuce (green), Stylist",0.77,0.80
31,,"salanova lettuce (green), Seneca",1.14,1.15
32,,"salanova lettuce(green,Trioletta",0.80,0.84
33,,"salanova lettuce (red), Robinio",2.60,1.51
34,,"salanova lettuce (red), Gaugin",2.60,2.30
35,Lactuca sativa L.,var. crispa,,
36,,"lollo rosso lettuce (red), Carmesi",2.55,2.37
37,,"lollo rosso lettuce (red), Cavarnet",1.89,2.02
38,,"lollo rosso lettuce (red), Solmar",1.59,1.80
39,,"lollo verde lettuce (green), Aleppo 1",1.12,1.20
40,,"lollo verde lettuce (green), Bartoli",1.20,1.31
41,,"lollo verde lettuce (green), Granite",1.43,1.45
42,,"oak leaf lettuce(green,Bassoon",1.43,1.50
43,,"oak leaf lettuce (green), Quenty",1.34,1.50
44,,"oak leaf lettuce (red), Murai",1.07,1.19
45,,"oak leaf lettuce (red), Rougini",1.07,1.25
46,Lactuca sativa L.,var. longifolia,,
47,,"mini romaine lettuce (green),",0.87,0.93
48,,Scooby,,
49,,"mini romaine lettuce (green),",2.05,2.20
50,,Sweetheart,,
51,,"mini romaine lettuce(red,Cegolain",2.00,1.90
52,,"mini romaine lettuce (red), Mordore",1.28,1.78
53,,"romaine lettuce (green), Marizal",1.34,1.50
54,,"romaine lettuce (green), Quintus",1.03,1.05
55,,"romaine lettuce (green), Rom 209",1.56,1.73
56,,"romaine lettuce(green),Rom 9009",1.09,1.22
57,Brassicaceae,,,
58,Brassica juncea L.,var.rugosa,,
59,,asia leaf salad Red Giant,5.62,5.05
60,,leaf mustard Bloody Mary,6.54,5.60
61,Brassica oleracea L.,var. botrytis,,
62,,broccoli,1.04,0.68
63,,romanesco,0.34,0.20
64,Brassica oleracea L.,var.capitata f.alba,,
65,,white cabbage Dutchy,0.82,0.40
66,,white cabbage Filderkraut,0.73,0.73
67,,white cabbage Isa,0.45,0.23
68,Brassica oleracea L.,var.gemmifera,,
69,,brussels sprouts Cornus,0.29,0.23
70,,brussels sprouts Cornus,0.29,0.17
71,,brussels sprouts SG 1403,0.43,0.20
72,,brussels sprouts SG 2335,0.43,0.26
