,0,1,2,3,4
0,,,Fish/shellfish intake,Fish/shellfish intake,
1,,All,frequency,,
2,Characteristic,n=,(per month),,
3,Characteristic,11478,<8 times,8 times,p-valueb
4,,n%,n=9848,n=1630,
5,,,n (%),n%,
6,Sex,,,,0.875
7,Male,5694,4904,790,
8,,(50.0),(50.4,(50.1),
9,Female,5784,4944,840,
10,,(50.0),(49.6),(49.9),
11,Age,,,,0.211
12,20-<40 years,4891,4204,687,
13,,(42.1),(43.0),(40.2),
14,>40 years,6587,5644,943,
15,,(57.9),(57.0,(59.8),
16,Race,,,,<0.0001
17,Mexican American/Other,2925,2648,279,
18,Hispanic,(15.8,(17.0,11.5,
19,Non-Hispanic White,4964,3661,403,
20,,(64.2),(64.0,(55.2),
21,Non-Hispanic Black,2687,2283,404,
22,,(11.8,(11.6,(14.1),
23,Other race or multi-racial,1802,1256,546,
24,,(8.2),7.4,(19.3),
25,Country of birth (n =7,,,,<0.0001
26,missing),,,,
27,US,7892,6984,908,
28,,(82.1),(83.2),(71.8),
29,Other country,3579,2860,719,
30,,(17.9),(16.8,(28.2),
31,Marital status (n=5 missing),,,,0.193
32,Married/living with partner,6823,5839,984,
33,,(63.4),(61.3),(63.6),
34,Widowed/divorced/,4650,4005,645,
35,separated,(36.6),(38.7),(36.4),
36,Education level,,,,<0.0001
37,<12th grade,2305,2149,156 (5.9),
38,,(14.0,(15.2,,
39,High school graduate/GEDc,2511,2257,254,
40,,(20.7),(21.8,(14.2),
41,Some college or AAdegree,3622,3144,478,
42,,(33.1),(34.1,(29.8),
43,College graduate or above,3040,2298,742,
44,,(32.3),(28.9),(50.1),
45,Family income to poverty,,,,<0.0001
46,ratio,,,,
47,<1.3low,4456,4014,442,
48,,(27.6),(30.1),(21.2),
49,1.3-<3.49middle,3706,3234,472,
50,,(32.0),(32.4),(23.5),
51, 3.5 (high),3316,2600,716,
52,,(40.4,(37.6),(55.3),
