,0,1,2,3,4
0,Common name,Local,Year,Number of samples,Other specifications
1,(scientific name),,,,
2,Molluscs,,,,
3,Octopus (Octopus vulgaris),Peniche,2004-2005,43,
4,,Cascais,2008,35,
5,Squid (Loligo vulgaris),Peniche,20042005,25,
6,Cuttlefish (Sepia officinalis),Peniche,2004-2005,37,
7,Crustaceans,,,,
8,Norway lobster (Nephrops norvegicus),Portimao/Sagres,2004,46,
9,Fish,,,,
10,Sea bass (Dicentrarchus labrax),Sines,2003,57,Farmed specimens
11,,Peniche,20032004,50,
12,Gilthead sea bream (Sparus aurata),Vila Nova de Milfontes,20032004,11,Farmed specimens
13,,Peniche,2007,11,
14,Rainbow trout (Oncorhynchus mykiss),Montalegre,2003-2004,29,Farmed specimens
15,,Serra da Estrela,2004,4,
16,Hake (Merluccius merluccius),Vila Real de Santo Antonio,2004,33,
17,Sardine (Sardine pilchardus),Peniche,2004,30,
18,Atlantic horse mackerel (Trachurus trachurus),Sesimbra/Sines,2003-2004,29,
19,Chub mackerel (Scomber japonicus),Lisboa/Sines,2003-2004,16,
20,Turbot (Psetta maxima),Tocha,20032004,7,Farmed specimens
