,0,1,2,3,4,5,6,7,8,9,10
0,Portion (g),,Iron (%),,Calcium (%),Potassium (%),Phosforus (%),,Zinc (%),,Magnesium (%)
1,DRVsa,,Male 10 mg,Female 18/10 mg,1000 mg,3.9 g,Male 3.5 g,Female 3 g, Male 12 mg,Female 9 mg,240 mg
2,Fiadone,20,2,1,6,1,2,2,3,4,2
3,Anellini alla,453,24,13,32,19,12,14,18,24,24
4,pecorara,,,,,,,,,,
5,Brodo di cardone con,223,10,5,18,3,5,6,8,11,14
6,stracciatella e,,,,,,,,,,
7,pizza rustica,,,,,,,,,,
8,Pan cotto,157,11,6,5,4,2,3,9,12,9
9,Pasta alla mugnaia,621,28,16,28,24,12,14,35,46,26
10,Pasta allo sparone,220,21,11,39,15,10,11,17,22,22
11,Pizza e fuje,242,20,11,5,8,3,3,8,10,12
12, Spaghetti alla,300,26,14,16,12,10,12,26,35,22
13,chitarra con,,,,,,,,,,
14,pallottine,,,,,,,,,,
15,Agnello cacio e ove,173.5,38,21,25,18,16,18,57,76,21
16,Baccala' con patate,348,38,21,8,36,21,24,19,25,31
17,e cipolle,,,,,,,,,,
18,Brodetto alla vastese,412,41,23,9,29,11,13,26,41,29
19,Pallotte cacio e ove,260,18,10,77,11,18,21,31,41,21
20,Ciabotta,400,23,13,7,34,5,6,22,29,30
21,Bocconotto,84,12,7,4,3,3,4,5,7,14
22,Ferratelle,28,3,2,1,1,1,1,2,3,2
23,Parrozzo,65,13,7,4,4,4,5,6,7,20
24,Pizza doce,100,12,7,7,4,4,4,6,7,9
