,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Fatty acids,Region (nm),Scatter correction,Derivative,T,N,Mean,SD,SEC,R2,SECV,Rev,RPD
1,C4:0,850-1050,SNV + DET,"2,10,10,1",5,92,2.35,0.94,0.44,0.78,0.48,0.25,1.96
2,C16:0,850-1050,RSO,"1,4,4,1",7,94,28.41,4.21,2.89,0.53,3.62,0.19,1.16
3,C18:1n7t,8501050,RSO,"1,4,4,1",6,91,3.78,2.26,1.39,0.02,1.73,0.40,1.30
4,C18:1n9c,850-1050,SNV + DET,"1,10,10,1",1,92,20.02,2.23,2.21,0.02,2.37,0.00,0.94
5,C18:2n6t,850-1050,SNV + DET,"2,10,10,1",2,95,0.41,0.20,0.19,0.17,0.20,0.05,1.03
6,C18:2n6c,850-1050,RSL,"2,4,4,1",7,95,2.89,0.69,0.45,0.58,0.53,0.39,1.29
7,C18:2:9c11t,850-1050,SNV + DET,"2,10,10,1",7,94,1.51,0.81,0.55,0.54,0.62,0.40,1.29
8,C18:3n3,850-1050,NONE,"0,0,1,1",4,94,1.47,0.63,0.50,0.35,0.54,0.24,1.15
9,C20:4n6,850-1050,SNV + DET,"1,10,10,1",5,92,0.14,0.04,0.03,0.57,0.03,0.48,1.40
10,C20:5n3,850-1050,SNV + DET,"1,10,10,1",,98,0.07,0.02,0.02,0.18,0.02,0.01,1.01
11,C22:5n3,8501050,SNV + DET,"1,10,10,1",5,94,0.13,0.04,0.03,0.48,0.03,0.37,1.27
12,C22:6n3,8501050,SNV + DET,"1,10,10,1",1,96,0.06,0.02,3.80,0.04,0.02,0.00,0.99
13,SFA,850-1050,SNV + DET,"2,10,10,1",4,96,66.11,4.79,3.80,0.37,4.08,0.27,1.17
14,MUFA,850-1050,SNV + DET,"2,10,10,1",4,90,26.58,3.26,2.43,0.44,2.53,0.39,1.29
15,PUFA,850-1050,SNV + DET,"1,10,10,1",6,92,6.93,1.79,1.29,0.48,1.37,0.41,1.31
16,SCFA,850-1050,NONE,"0,0,1,1",9,89,11.76,1.90,1.04,0.70,1.62,0.26,1.17
17,MCFA,850-1050,NONE,"2,4,4,1",4,96,44.60,5.20,3.71,0.49,4.46,0.26,1.17
18,LCFA,850-1050,SNV + DET,"1,10,10,1",6,95,43.44,5.65,4.69,0.31,5.10,0.18,1.11
19,Total C18:1,850-1050,SNV + DET,"1,10,10,1",5,96,1.51,3.55,3.07,0.25,3.33,0.11,1.07
20,Total CLA,850-1050,SNV + DET,"2,10,10,1",7,94,1.51,0.81,0.55,0.54,0.62,0.40,1.29
21,n-6,8501050,RSQ,"2,10,10,1",5,89,1.75,0.68,0.54,0.37,0.48,0.50,1.43
22,n-3,8501050,SNV + DET,"2,10,10,1",5,97,1.75,0.68,0.54,0.37,0.60,0.20,1.12
23,n-6/n-3,8501050,RSL,"1,4,4,1",4,89,2.20,0.79,0.49,0.36,0.53,0.54,1.48
24,DFA,850-1050,SNV + DET,"1,10,10,1",6,94,2.27,5.51,4.43,0.36,4.69,0.27,1.17
25,AL,850-1050,SNV + DET,"2,10,10,1",4,96,2.27,0.56,0.48,0.28,0.52,0.14,1.08
26,TI,8501050,NONE,"0,0,1,1",8,90,2.31,0.54,0.33,0.62,0.46,0.25,1.16
27,PI,850-1050,SNV + DET,"2,10,10,1",3,95,10.99,2.43,2.13,0.23,2.19,0.18,1.11
28,HH,850-1050,SNV + DET,"2,10,10,1",4,90,0.69,0.13,0.10,0.37,0.11,0.24,1.16
