,0,1,2,3,4,5,6,7,8,9,10
0,Cultivar,Chlorogenic,p-Coumaric,Cinnamic,Sinapic acid,Homovanillic,PB11,PB22,Epicatechin,Catechin,Tyrosol
1,,acid,acid,acid,,acid,,,,,
2,Gocha 1,12.0  0.8c,27.7  0.8c,0.456 ,8.32  0.2b,1.92  0.1b,10.3 ,ND3,47.6  0.5de,ND,1.89 
3,,,,0.02de,,,0.1gh,,,,0.3cdef
4,Gocha 2,2.42  0.3e,1.28  0.18,0.293  0.01f,5.65 ,ND,19.8 ,ND,72.6  1.9a,20.7 ,1.57 
5,,,,,0.03de,,1.1ab,,,0.5,0.2defg
6,Gocha 3,16.8  1.ob,28.7  1.1c,0.682  0.1c,6.27  0.2cd,2.75  0.1a,9.21  0.1h,ND,42.5  0.2e,ND,2.30 
7,,,,,,,,,,,0.4cde
8,Gocha 4,12.3  0.2c,46.1  2.3b,1.23  0.02a,1.59  0.1i,ND,21.2  0.8a,3.20 ,55.7  2.4bc,ND,2.93 
9,,,,,,,,0.1b,,,0.3bcd
10,Gocha 5,17.8  0.4b,60.4  2.8a,1.22  0.02a,4.57  0.1efg,1.99  0.1b,18.4 ,ND,ND,ND,2.40 
11,,,,,,,0.2abe,,,,0.2cde
12,Cruceley,27.1  0.7a,14.1  2.1ef,ND,7.09  0.1c,0.906  0.1c,13.6 ,ND,36.4  0.2f,ND,5.67  0.6a
13,1,,,,,,1.7defg,,,,
14,Cruceley,2.95  0.3e,24.9  3.5cd,0.935 ,3.44  0.1gh,ND,15.3 ,ND,ND,ND,2.75 
15,3,,,0.02b,,,0.3cdef,,,,0.1cd
16,Cruceley,18.3  1.3b,46.9  2.1b,1.18  0.03a,10.5  0.8a,ND,19.2 ,6.35 ,49.1  0.7d,ND,1.72 
17,4,,,,,,0.6ab,0.1a,,,0.2cdef
18,Cruceley,1.85  0.2e,29.0  3.7c,1.31  0.04a,6.12  0.1cd,ND,17.7 ,ND,ND,ND,0.352 
19,5,,,,,,0.9abc,,,,0.28
20,Alvarez,ND,9.49  0.5fg,0.306 ,5.10 ,0.903  0.02c,13.5 ,ND,49.3  0.3d,ND,0.690 
21,,,,0.04ef,0.04def,,0.9defg,,,,0.1fg
22,Camila,8.58  0.6d,16.4  1.5def,ND,3.83 ,ND,17.2 ,ND,59.7  1.0b,ND,4.39 
23,,,,,0.03gh,,0.1bed,,,,0.3ab
24,Monica,9.31  0.4cd,23.1  1.3cde,ND,5.84  0.1d,ND,12.0 ,ND,ND,ND,ND
25,,,,,,,0.5fgh,,,,
26,San Juan,8.60  0.5d,15.8  1.gdef,0.481 ,4.06 ,1.04  0.1c,13.3 ,ND,49.2  0.3d,ND,1.13 
27,,,,0.02d,0.002fg,,0.4efg,,,,0.2efg
28,Rosario,1.72  0.1e,2.99  0.38,0.228  0.03f,2.70  0.1hi,0.943  0.1c,3.99  0.4i,ND,75.7  0.7a,ND,2.04 
29,,,,,,,,,,,0.3cdef
30,Hass,6.75  0.2d,33.1  1.6c,ND,1.53  0.04i,2.95  0.3a,16.7 ,ND,51.2  0.6cd,ND,3.16  0.1bc
31,,,,,,,bcde,,,,
