,0,1,2,3,4,5,6,7,8
0,compound,Wine A,Wine B,Wine C,Wine D,Wine E,Wine F,Wine G,Mean value
1,Tyrosol,14.010.71,7.48 0.39B,18.26  0.65E,12.760.55,5.980.35A,5.590.23A,22.17  0.87F,12.32
2,Hydroxytyrosolb,0.056 0.016A,0.150 0.04gB,tre,0.225  0.024c,tre,0.538  0.032b,0.1140.031B,0.217
3,p-Hydroxybenzoic acid,0.190.01c,0.32 0.03D,0.160.03B,0.160.01B,0.130.01A,0.160.01B,0.170.01B.c,0.19
4,Vanillic acid,0.63  0.02b,0.22  0.01B,0.21 0.00B,0.210.01B,0.160.01A,0.25 0.01c,0.220.01B,0.27
5,Protocatechic acid,0.44  0.02A,1.400.08E,0.53  0.01B,0.40 0.01A,0.38  0.02A,0.89 0.02b,0.67  0.03c,0.67
6,Syringic acid,0.96  0.03E,0.170.01B,0.14 0.00^,0.210.01,0.18  0.00B.c,0.170.00B,0.20 O.00C.D,0.29
7,p-Coumaric acid,5.75  0.17F,3.79  0.19b,2.55  0.10c,1.19  0.05A,1.25  0.04A,4.52  0.16E,2.25  0.11B,3.04
8,Gallic acid,0.91 0.03B,1.32  0.12c,1.71  0.34D,1.00 0.05B,0.60  0.05A,1.69  0.07D,1.630.08D,1.27
9,Ferulic acid,0.93  0.02c,0.76  0.04B,1.45 0.15E,0.53  0.02A,0.49 0.02A,1.100.04b,0.78  0.04B,0.86
10,Caffeic acid,15.66  0.37D,7.94  0.45c,"16.44  0.60D,E",0.37 0.01A,5.04  0.45B,17.30  0.42E,8.43  0.72c,10.17
11,trans-Resveratrol,0.180.02B,0.40  0.02E,0.20  0.00c,0.15  0.00^,0.160.00A,0.27  0.00b,0.16  0.00A,0.22
12,Epicatechin,0.46  0.04^,3.28  0.30b,1.83  0.13c,0.43  0.06^,1.99  0.23c,1.80 0.31c,1.02  0.09B,1.55
13,Catechin,0.990.1gB,7.06  0.55F,4.68  0.37D,0.38  0.09^,3.45  0.36c,6.01 0.48E,3.70  0.07c,3.75
