,0,1,2,3,4
0,Trait,Diet 1,Diet 2,Significance,
1,Protein (%),22.52(0.165,22.59 (0.154),,
2,Moisture (%),74.34 (0.270),74.16 (0.252),,
3,Fat%,2.51(0.069),2.64 (0.063),,
4,C14:0,1.26(0.052),1.14(0.048),,
5,C16:0,22.37(0.150),20.16 (0.140),,
6,C16:1n-9,0.48 (0.015),0.45(0.014),,
7,C16:1 n-7,2.05 (0.050),1.91 (0.047),,88
8,C18:0,9.88 (0.176),9.05(0.164),,88
9,C18:1 n-9a,35.11(0.556),34.93 (0.519),,
10,C18:1n-7,3.54 (0.034),3.22 (0.032),,***
11,C18:2 n-6a,20.29 (0.562),20.13 (0.525),,
12,C18:3 n-3a,1.31 (0.120),3.67 (0.112),,***
13,C18:4 n-3,0.04 (0.009),0.08 (0.008),,
14,C20:0a,0.06 (0.024),0.15 (0.022),,**
15,C20:1 n-9,0.87 (0.009),1.01 (0.008),,**
16,C20:3 n-6a,0.69 (0.013),0.62 (0.012),,s**
17,C20:4 n-6a,2.10 (0.142),1.67(0.132),,
18,C20:5n-3,0.00(0.037),0.61 (0.034),,***
19,C22:5 n-3a,0.00(0.032),0.74 (0.029),,.**
20,C22:6 n-3a,0.00 (0.027),0.45 (0.025),,*.*
21,"SFAa,b",33.50(0.309),30.47 (0.288),,***
22,MUFAa.b,42.06 (0.588),41.53 (0.549),,
23,"PUFA n-6a,b",23.08 (0.689),22.42 (0.643),,
24,"PUFA n-3a,b",1.350.200,5.56(0.187),,
25,n-6/n-3 ratioc,17.08(0.413),4.09 (0.383),,38*
26,Cholesterol(mg/100 g,47.90 (0.449),47.30 (0.441),,
27,Tocopherol(mg/kg,0.73 (0.138),3.75 (0.141),,
