,0,1,2,3,4,5
0,,,,,,Sample dry wt
1,,,,,,mg)per
2,Authors,Buffer,Conc.,pH,Temp 10ml buffer,Temp 10ml buffer
3,Anderson and Bridges,Acetate,0.1M,5.2,100,200
4,(1988),-CaCl,4 mM,,,
5,Asp et al (1983),Phosphate,0.1 M,6.0,100C,400
6,Brillouet et al 1988,Phosphate,0.1 M,7.5,40,278
7,then,Acetate,0.1M,5.0,100,417
8,Englyst and Cummings,Phosphate,0.16 M,7.0,100C,40
9,(1988),,,,,
10,Mongeau and Brassard,Acetate,0.2M,4.5,100,227
11,(1986),,,,,
12,Prosky et al1988),Phosphate,.08 M,6.0,100,200
13,Theander and Westerlund,Acetate,0.1M,5.0,100,400
14,(1986),,,,,
