,0,1,2,3,4
0,"d, T., Aun Naqvi, S.M., Abdullah, S., Abbas, K., Hussain Shar, S.Z., Zia, M.A., 2015.",,"d, T., Aun Naqvi, S.M., Abdullah, S., Abbas, K., Hussain Shar, S.Z., Zia, M.A., 2015.","d, T., Aun Naqvi, S.M., Abdullah, S., Abbas, K., Hussain Shar, S.Z., Zia, M.A., 2015.","Kier, W.M., Van Leeuwen, J., 1997. A kinematic analysis of tentacle extension"
1,omparative proximate body composition of wild captured and farm cultured,,omparative proximate body composition of wild captured and farm cultured,omparative proximate body composition of wild captured and farm cultured,"squid Loligo pealei.J.Exp.Biol.200,41-53."
2,"irrhinus mrigala.Pak.J.Agric.Sci.52,203-207.",,"irrhinus mrigala.Pak.J.Agric.Sci.52,203-207.","irrhinus mrigala.Pak.J.Agric.Sci.52,203-207.","Koueta,N.,Castro, B.G.,Boucaud-Camou E.,2000. Biochemical indices for"
3,,,,"egulation of growth, fatty acid profiles, hematological characteristics and", instantaneous growth estimation in young cephalopod Sepia officinalis L. ICES
4,epatopancreatic histology by different dietary n-3 highly unsaturated fatty acids,,epatopancreatic histology by different dietary n-3 highly unsaturated fatty acids,epatopancreatic histology by different dietary n-3 highly unsaturated fatty acids,"Lenas, D. Chatziantoniou, S., Nathanailides,C., Triantafillou D., 2011. Compa"
5,evels in the first stages of juvenile Pacific white shrimp (Litopenaeus vannamei).,,evels in the first stages of juvenile Pacific white shrimp (Litopenaeus vannamei).,evels in the first stages of juvenile Pacific white shrimp (Litopenaeus vannamei).,wild and farmed sea bass (Dicentrarchus labrax L) lipid quality.Procedia Foo
6,"quac.Rep.17,100321.",,"quac.Rep.17,100321.","c, 2005. Official Methods of Analysis of AOAC International, 18th ed. Association of",1139-1145.
7,"fficial Analytical Chemists. ArlingtonVA, USA.",,"fficial Analytical Chemists. ArlingtonVA, USA.","c, 2005. Official Methods of Analysis of AOAC International, 18th ed. Association of","Lopez-Peraza, D.J., Hernandez-Rodriguez, M., Baron-Sevilla, B., 2018. Fatty acid"
8,,,"avala-Lopez, P., Sanchez-Jerez, P., Bayle-Sempere, J.T., Sfakianakis, D.G.,","avala-Lopez, P., Sanchez-Jerez, P., Bayle-Sempere, J.T., Sfakianakis, D.G.,",proteolytic activity and survival of Octopus bimaculatus paralarvae fed with e
9,,,"omarakis, S., 2012. Morphological differences between wild and farmed","omarakis, S., 2012. Morphological differences between wild and farmed","Artemia franciscana. Molluscan Res. 38, 227-237."
10,"Mediterranean fish. Hydrobiologia 679, 217-231.",,"Mediterranean fish. Hydrobiologia 679, 217-231.","omarakis, S., 2012. Morphological differences between wild and farmed","Metcalfe, L.D., Schmitz, A.A., Pelka, J.R., 1966. Rapid preparation of fatty acid"
11,,,"lavala-Lopez,P., Milosevic-Gonzalez, M.,Sanchez-Jerez,P.,2016.Using trace","lavala-Lopez,P., Milosevic-Gonzalez, M.,Sanchez-Jerez,P.,2016.Using trace","from lipids for gas chromatographic analysis. Anal. Chem. 38, 514515."
12,,,lements in otoliths to discriminate between wild and farmed European sea bass,lements in otoliths to discriminate between wild and farmed European sea bass,"Moltschaniwskyj,N.A.,2004.Understanding the process of growth in cephalopo"
13,,,,"Dicentrarchus labrax L.) and gilthead sea bream (Sparus aurata L.). Int. Aquat.Res.8,","Freshw.Res.55,379-386."
14,63-273.,,,,"of feeding history in juvenile cephalopods. J. Exp. Mar. Biol. Ecol. 253, 229"
15,"p, A., Magkos, F., Bier, D.M., Thomas Brenna, J., de Oliveira Otto, M.C., Hill, J.O.,",,"p, A., Magkos, F., Bier, D.M., Thomas Brenna, J., de Oliveira Otto, M.C., Hill, J.O.,","p, A., Magkos, F., Bier, D.M., Thomas Brenna, J., de Oliveira Otto, M.C., Hill, J.O.,","Monteiro, M., Matos, E., Ramos, R.,Campos, I.,Valente, L.M.P.,2018.A blend"
