,0,1,2,3
0,,Concentration (mg/kg oil),Concentration (mg/kg oil),
1,Compound,,,
2,,La Palma,La Garita,Coyol
3,-Tocopherol,18.9 5.8a,10.6 3.9b,18.2 6.9 ab
4,-Tocopherol,0.27 0.11 a,0.32 0.06 a,0.37  0.17 a
5,-Tocopherol,nd*,nd,nd
6,-Tocopherol,0.21  0.05,nd,nd
7,-Tocotrienol,0.020.00,nd,nd
8,-Tocotrienol,1.51  0.23a,nd,0.26  0.25 b
9,-Tocotrienol,30.0  3.9 a,1.24 0.12,5.17 3.19 b
10,-Tocotrienol,0.56  0.10 b,1.180.15a,0.68  0.48 b
11,Total Tocopherols,19.3  5.8 a,10.9 3.9 b,18.6  7.0 ab
12,Total Tocotrienols,32.1  4.1 a,2.42  0.18 c,6.10  3.13 b
13,Total Vitamin E,51.4  8.8 a,13.34.0,24.7  8.5 b
