,0,1,2,3,4,5
0,Processors/Cassava varieties processing techniques,Cyanogen levels (mg HCN equivalent/kg),Cyanogen levels (mg HCN equivalent/kg),,,
1,,Linamarin,Cyanohydrin,Free HCN,Total,pH
2,No.5/var.Agueguessa,,,,,
3,Peeled roots,421.510.1,17.02.2,10.10.2,448.6,6.700.02
4,Soaking 24 h,353.69.3,27.97.9,10.60.3,392.0,5.710.03
5,48h,25.61.3,75.32.6,11.70.7,112.6,4.510.01
6,Mashing/Dewatering,8.10.8,25.32.9,8.10.8,41.5,4.34+0.03
7,Sun drying,6.00.4,9.00.3,4.10.5,19.1,4.64+0.02
8,Cooking/Fufu,4.80.1,6.20.9,2.10.3,13.0,4.920.02
9,No.6/var.Six-mois,,,,,
10,Peeled roots,633.7+11.1,23.1+1.2,9.9 0.2,666.6,6.770.03
11,Soaking 24 h,531.59.8,40.72.3,10.40.8,582.5,5.420.05
12,48h,38.57.1,117.411.6,11.41.3,167.3,4.440.03
13,Mashing/Dewatering,12.22.1,41.5+3.7,7.90.5,61.6,4.360.02
14,Sun drying,9.00.7,15.41.1,4.10.4,28.4,4.200.01
15,Cooking/Fufu,7.20.3,10.1+0.8,2.00.3,19.3,4.660.02
16,No.7/var.Mintol-meko,,,,,
17,Peeled roots,910.915.5,26.9+1.2,13.61.2,951.5,6.720.05
18,Soaking 24 h,764.117.5,53.11.8,14.30.7,831.5,5.390.04
19,48 h,52.311.6,167.79.4,15.81.6,238.8,4.450.02
20,Mashing/Dewatering,17.69.5,59.45.8,10.9 1.2,87.9,4.240.03
21,Sun drying,12.9  2.2,22.0  1.4,5.60.7,40.5,4.570.03
22,Cooking/Fufu,10.31.4,14.41.2,2.80.5,27.5,4.810.01
23,No. 8/var. Six-mois,,,,,
24,Peeled roots,620.8 14.1,28.11.3,6.20.2,655.1,6.740.04
25,Soaking 24 h,520.8  11.0,45.32.7,6.50.8,572.5,5.390.02
26,48 h,37.72.1,119.64.3,7.21.1,164.4,4.340.03
27,Mashing/Dewatering,12.01.5,43.61.9,5.00.9,60.5,4.220.01
28,Sun drying,8.80.7,16.61.6,2.50.4,27.9,4.490.02
29,Cooking/Fufu,7.00.9,10.72.3,1.30.3,18.9,4.770.03
