,0,1,2,3,4,5,6,7,8,9
0,Cultivars,Drying,CP,Co,-C,Lyc,TPC,CA,RR,AA
1,,Conditions,,,,,,,,
2,,Shade,9.06  0.11Acd,5.54  0.22Aa,13.58  0.37Ab,0.36 ,25.001.28Ae,15.53  0.29Aa,1.78  0.63Ac,1.57
3,,Shade,9.06  0.11Acd,5.54  0.22Aa,13.58  0.37Ab,0.01Ab,25.001.28Ae,15.53  0.29Aa,1.78  0.63Ac,0.04Ad
4,,Open-Sun,8.81  0.5Ad,0.05Acd,9.59  0.26Ae,0.21  0.01Ae,1.55Ad,14.41  0.15Ab,2.00  0.91Ac,1.36  0.04Ae
5,,Greenhouse,0.48Abcd,3.66  0.1Acd,11.71  0.32Ac,0.01Ad,1.4gAd,15.54  0.28Aa,4.08  0.47Ab,1.20  0.07Af
6,,60,7.97  0.5Ae,4.44  0.16Ab,11.53  0.32Ad,0.01Ad,33.71  0.99Ac,13.57  0.19Ac,1.63  0.27Ac,1.36  0.06Ae
7,Bozok,,9.45 ,3.67 ,,,31.78 ,,,
8,,80,0.17Abcd,0.24Acd,8.29  0.23Ag,0.11  0.00Ag,0.81Ad,9.12  0.14Af,3.14  0.63Ab,1.31  0.06Ae
9,,300 W,9.76  0.32Aabc,0.23Abc,6.19  0.17Ah,0.15  0.00Af,1.63Aa,12.95  0.09Ad,4.13  0.47Ab,1.76 0.05Ac
10,,600 W,9.90  0.4Aab,3.40  0.35Ad,9.37  0.26Af,0.32  0.01Ac,0.63Ab,12.49  0.20Ae,3.65  0.88Ab,0.0gAb
11,,Freeze dryer,10.43  0.53Aa,3.47  0.36Ad,16.71  0.46Aa,0.46  0.00Aa,31.50 ,15.44  0.18Aa,6.12  0.66Aa,2.39  0.12Aa
12,,Freeze dryer,10.43  0.53Aa,3.47  0.36Ad,16.71  0.46Aa,0.46  0.00Aa,1.22Ad,15.44  0.18Aa,6.12  0.66Aa,2.39  0.12Aa
13,,Shade,12.90  0.1gBb,5.73  0.32Aa,18.19  0.50Bb,0.52  0.01Ba,27.19  0.99Ae,15.48  0.35Aa,1.45  0.13Bc,2.96  0.12Ba
14,,Open-Sun,12.70  0.26Bb,4.72  0.19Bb,7.47  0.21Bf,0.17  0.00Bf,26.57  1.70Be,14.78  0.19Bb,0.27Abc,2.65  0.09Bb
15,,Greenhouse,12.53  0.14Bb,4.24  0.33Bc,14.45  0.40Bd,0.01Ad,35.88  1.07Bc,14.27  0.30Bc,2.151.05Bbc,1.250.13Ae
16,,60,7.68  0.13Ac,4.90  0.04Bb,15.86  0.44Bc,0.34  0.01Bc,39.19  0.56Bb,0.30Bbc,2.09  0.35Bbc,1.86  0.03Bc
17,Pinar,80,10.78  0.67Bc,2.52  0.30Bd,7.30  0.20Bf,0.12  0.00Bg,32.80 ,12.23  0.10Bd,1.63  0.57Bc,1.03  0.02Bf
18,,80,10.78  0.67Bc,2.52  0.30Bd,7.30  0.20Bf,0.12  0.00Bg,1.07Ad,12.23  0.10Bd,1.63  0.57Bc,1.03  0.02Bf
19,,300 W,7.15  0.13Bd,4.96  0.06Bb,14.10  0.39Be,0.27  0.01Be,46.81 ,12.36  0.17Bc,2.89  0.41Bb,1.93  0.05Bd
20,,300 W,7.15  0.13Bd,4.96  0.06Bb,14.10  0.39Be,0.27  0.01Be,0.81Aa,12.36  0.17Bc,2.89  0.41Bb,1.93  0.05Bd
21,,600 W,11.40  0.12Bc,3.01  0.07Ad,0.39Bde,0.18  0.00Bf,46.46  0.23Ba,11.58  0.21Be,3.04  1.1gAb,1.68  0.10Bc
22,,Freeze dryer,13.56  0.76Ba,4.20  0.22Bc,22.30  0.62Ba,0.44  0.01Bb,38.14  2.33Bb,0.26Bbc,7.49  0.73Aa,2.92  0.10Ba
