,0,1,2,3,4
0,Vitamin(g/100g,Control(Diet D1,Diet D2,Diet D3,Diet D4
1,and cholesterola,,,,
2,Retinol,110.10d,170.50c,210.10b,300.10a
3,Retinol acetate,350.50a,280.80b,241.2c,210.20d
4,D2,442.0a,450.70a,45.4 3.0a,461.1a
5,D3,572.0a,581.0a,58.7  2.4a,592.2a
6,-Tocopherol(mg/100g,0.600.38d,0.760.69c,1.060.95b,1.680.20a
7,-Tocopherol(mg/100g,2.58  0.79a,2.590.59a,2.610.49a,2.66  0.86a
8,K1,0.770.44a,0.780.63a,0.800.21a,0.810.42a
9,K2,1.800.89a,1.820.84a,1.840.40a,1.88  0.36a
10,Cholesterol (mg/100 g),74.7  4.43c,81.86.17b,85.77.07ab,86.2  6.17a
