,0,1,2,3,4
0,Mycotoxins,"tRb,min","Precursor ion,mz",Product ionsmz,"CIDd,eV"
1,AFB1,3.17,313.1[M+H]*,285.1/241.1,33/22
2,AFB2,3.07,315.1 [M+H],287.2/259.2,28/25
3,AFG1,2.97,329.1 [M+H]*,200.2/215.1,26/40
4,AFG2,2.87,331.0[M+H],245.0/189.1,40/28
5,OTA,3.91,404.1 [M+H]*,239.0/221.0,35/23
6,HT-2,3.57,447.2 [M+Na]*,345.5/285.5,19/20
7,T-2,3.74,489.0 [M+Na]*,245.1/327.1,26/23
8,ZEA,3.88,317.1 [M-H],175.1/131.1,-26/-32
9,FB1,3.70,706.5 [M+H]*,334.3/352.4,38/34
10,FB2,3.98,706.5 [M+H]*,336.3/318.3,36/38
