,0,1,2,3,4,5,6,7,8,9
0,,Dihydrocholesterol,Stigmasterol,24-Methyl-colest-7-,Clerosterol,-Sitosterol,-Sitostanol,7-,7-,Total
1,,,,en-3-ol,,,,Stigmastenol,Avenasterol,phytosterols
2,WF1,,4.89  0.12b,6.57  0.24e,4.43 ,65.7  0.8e,4.32  0.06e,47.1  1.0f,13.8  0.2d,147  1e
3,,,,,0.29b,,,,,
4,WF12,,3.54  0.09c,7.97  0.28d,,83.0  2.4c,5.88  0.14b,59.7 0.4c,21.7  0.7b,1823b
5,WF17,,5.32  0.19a,20.9  0.38a,,1364a,9.21  0.18a,98.9  0.9a,26.6  0.4a,297  6a
6,WF18,0.9030.0058,3.07  0.07d,6.94  0.08e,3.60 ,75.7  1.4d,5.350.07,64.1  1.1b,15.9 0.2,176 3c
7,,,,,0.06c,,,,,
8,WF19,0.730  0.026b,3.48  0.15c,6.12  0.10f,4.93  0.1a,72.7  0.5d,4.14  0.12e,39.9  0.48,9.90  0.26e,142  2e
9,LY1,,3.48  0.13c,12.0  0.3c,,80.3  0.9c,5.30,51.9  0.9d,16.1 0.6c,1691d
10,,,,,,,0.15cd,,,
11,SD42,,2.64  0.10e,8.69  0.09b,,87.4  1.2b,5.11  0.12d,50.0  0.3e,10.6  0.1e,164  2d
12,Mean,0.233  0.402,3.77  0.97,9.89  5.24,1.85  2.34,85.9  23.4,5.62  1.70,58.8  19.4,16.4  6.0,182  53
13,CV (%),172.1,25.7,53.0,126.5,27.2,30.2,33.0,36.7,28.9
