,0,1,2,3,4,5,6,7,8,9
0,Nutrient,Type,Part,N,Unit (per 100 g dry weight),LS MeansA,SEM,Degrees of Freedom,Lower CLB,Upper CLB
1,Vitamin Ds,Dried,Whole,17,g,7.9a,1.9,9,4.6,13.5
2,Vitamin Ds,Liquid,Yolk,14,,7.6a,1.9,10,4.4,13.1
3,Vitamin Ds,Dried,Yolk,17,g,12.7b,3.0,9,7.4,21.7
4,Vitamin Da,Liquid,Yolk,14,g,10.8b,2.6,10,6.3,18.6
5,Vitamin Da,Dried,White,15,g,ND,-,-,-,-
6,Vitamin Da,Liquid,White,16,g,ND,,=,-,
7,25(OH)D3,Dried,Whole,17,g,1.7a,0.2,8,1.4,2.1
8,25(OH)D3,Liquid,Whole,14,,2.6b,0.2,8,1.9,3.2
9,25(OH)D3,Dried,Yolk,17,,2.6b,0.2,8,2.1,3.2
10,25(OH)D3,Liquid,White,14,g,3.6b,0.3,8,2.9,4.4
11,25(OH)D3,Dried,White,15,g,ND,-,-,-,-
12,25(OH)D3,Liquid,White,16,g,ND,-,-,-,-
13,Iodine,Dried,Whole,17,g,281a,33.6,6,205.8,367
14,Iodine,Liquid,Whole,14,g,276a,33.8,6,200.9,454
15,Iodine,Dried,Yolk,16,g,352b,39.5,6,263.2,454
16,Iodine,Liquid,Yolk,14,,387b,42.1,6,292.7,494
17,Iodine,Dried,White,15,g,ND,8.6,7,18.7,59
18,Iodine,Liquid,White,16,g,ND,-,-,-,-
