,0,1,2,3,4
0,,Decade,,,P-value for differences
1,,,,,across decades
2,,1980s(n=663),1990s(n=609),2000s(n=366),
3,Total flavonoids and isoflavones,250(7.43),280 (7.02),280 (9.93),0.005
4,Flavonols,12.4 (0.32),13.50.30,15.5(0.43,<0.001
5,Flavones,1.380.11,1.67 (0.19),1.52 (0.15),0.192
6,Flavanones,25.3 (0.90),27.2 (0.85),23.2 (1.20),0.021
7,Flavan-3-ols,115 (5.71),119 (5.39),108 (7.62),0.510
8,Anthocyanidins,14.4 (0.93),17.9 (0.88),27.0 (1.24),<0.001
9,Isoflavones,1.49 (0.58),4.10 (0.61),6.4 (0.80),<0.001
