,0,1,2,3,4,5,6,7,8,9,10,11
0,Entry,Fe,Ca,Mg,Zn,Cu,Mn,Se,K,,P,
1,BU Mug 1,0.gns,-480,-300**,-20,1.1ns,0.7ns,0.3ns,3590**,3590**,1460**,1460**
2,CN9-5,46.5**,-360,390**,-10,3.1**,6.5**,-0.1ns,3660**,3660**,-240ns,-240ns
3,Harsha,37.8**,460,530**,-17,2.4**,7.6**,0.2ns,2710ns,2710ns,620ns,620ns
4,KPS-1,2.3ns,-530,-11ons,29,0.2ns,0.8ns,0.3ns,2090ns,2090ns,,650ns
5,KPS-2,11.gns,-360,-100ns,22,0.2ns,2.6*,0.3ns,2600ns,2600ns,,880
6,NM92,0.ons,-450,300**,-26,-0.5ns,0.7ns,0.ons,130ns,130ns,200ns,200ns
7,NM94,4.3ns,-440,-290,-9,1.4ns,2.2ns,0.2ns,2000ns,2000ns,,140ns
8,Pant Mung 5,8.3ns,-550,-360,-14,0.3ns,0.9ns,0.2ns,2920*,2920*,1170**,1170**
9,Tainan Selection No.5,2.1ns,-690,480**,-17,0.2ns,2.0ns,0.1ns,-920ns,-920ns,-290ns,-290ns
10,Mean,12.7,480**,-320,-18*,0.9,2.7,0.1,,2090,,370
