,0,1,2,3,4,5,6,7,8
0,Compound,Walnut,,Hazelnut,,Peanut,,Almond,
1,,Recoverya (%),RSDa (%),Recoverya (%),RSDa (%),Recoverya (%),RSDa (%),Recoverya (%),RSDa (%)
2,AFB2,99.12,6.22,88.46,4.40,102.05,7.00,112.35,5.45
3,AFB2,109.91,8.25,78.81,6.78,110.98,7.28,95.91,8.00
4,AFG1,101.29,6.12,78.81,6.36,78.85,5.88,95.91,7.19
5,AFG2,99.83,6.64,120.01,8.95,120.56,7.40,104.19,6.50
6,ZEA,123.12,3.29,126.60,2.88,120.56,3.77,160.65 (94.49),3.28 (8.00)
7,OTA,96.44,2.98,160.96 (114.41),5.57 (3.80),153.59 (114.04),9.32 (5.24),181.84 (120.01),7.45 (1.16)
8,T-2,96.44,9.67,-(-)b,6.14,88.16,5.44,157.71 (118.21),6.00 (5.64)
9,HT-2,95.96,11.91,(-)b,-(-)b,(71.25),(8.74),(102.13),(8.21)
10,FB1,95.96,11.91,(-)b,-(-b,60.00 (98.49),(10.78),<60.00 (<60.00),-
11,FB2,140.11,10.61,76.86,10.83,87.45,10.60,91.00,11.87
