,0,1,2,3,4,5,6,7,8,9,10,11
0,,Mistol,Chaniar,,Mistol,Chanar,,Wheat,WHO,Mistol,Chanar,
1,Amino acids,g/100 g fruit,,,g/100 g protein,g/100 g protein,,wholemealb,adult intakec,EAA Score,,
2,Asp + Asn,0.62  0.03,,0.27  0.08,10.31  0.32,,9.08  3.65,,,,,
3,Glu + Gln,1.020.04,,0.50  0.23,17.01  0.66,,16.17  5.84,,,,,
4,Ser,0.13  0.02,,0.10  0.03,2.15  0.19,,3.35  1.42,,,,,
5,Hisa,0.07  0.01,,0.07  0.01,1.21  0.16,,2.19  0.63,2.20 - 3.66,1.5,0.81,,1.46
6,Gly,0.18  0.03,,0.15  0.04,3.07  0.23,,5.01  1.97,,,,,
7,Thra,0.25  0.04,,0.150.05,4.18  0.10,,4.86  1.97,1.74 -3.10,,1.53,,2.11
8,Ala+Arg,0.27  0.04,,0.27  0.08,4.57  0.34,,8.82  3.54,,,,,
9,Tyr,0.06  0.01,,0.04  0.01,0.97  0.05,,1.35  0.48,,,,,
10,Cys,0.06  0.01,,0.04  0.01,0.88  0.19,,1.22  0.56,,,,,
11,Vala+Meta,0.17  0.02,,0.11  0.03,2.75  0.20,,3.72  1.24,3.56  6.20,"3.9 (Val), 1.6 (Met)",,,
12,Phea,0.11  0.01,,0.09  0.01,1.73  0.20,,2.98  0.95,1.79 - 4.90,3.8 (Phe + Tyr),0.71,,1.14
13,Leua,0.20  0.02,,0.10  0.03,3.35  0.31,,3.43  1.31,3.79-7.10,5.9,0.56,,0.58
14,Ilea,ND,,ND,ND,,ND,2.05-4.00,3.0,,,
15,Lysa,0.13  0.02,,0.10  0.03,2.18  0.20,,3.48  1.26,2.50 -3.82,4.5,0.48,,0.77
16,Trpa,ND,,ND,ND,,ND,ND,0.6,,,
17,%EAA,28.32,,31.46,,,,27,,,,
