,0,1,2,3,4,5,6,7
0,Sample,Analyte,"Concentration, g kg-1",,,F-test,t-test,"Recovery,%"
1,,,Added,This work,Ref. method,,,
2,chicken meat,fleroxacin,0,<LOD,<LOD,,,
3,,,50,51  2,54  4,0.25,2.53,102
4,,,100,104  6,104  5,0.63,0.36,103
5,,ofloxacin,0,<LOD,<LOD,,,
6,,,50,52  3,504,0.64,1.44,103
7,,,100,1005,99  6,1.48,2.08,100
8,beef meat#1,fleroxacin,0,<LOD,<LOD,,,
9,,,50,52  3,49  3,0.80,2.74,104
10,,,100,99  6,100 6,0.80,0.83,99
11,,ofloxacin,0,<LOD,<LOD,,,
12,,,50,52  3,55 5,0.47,2.11,103
13,,,100,1079,103  7,0.74,1.56,107
14,beef meat #2,fleroxacin,0,<LOD,<LOD,,,
15,,ofloxacin,50,49  4,53 4,0.74,2.90,98
16,,,100,10810,1079,0.69,0.42,108
17,,,0,<LOD,<LOD,,,
18,,,50,534,52  3,1.17,0.44,106
19,,,100,1057,109  10,1.96,1.36,105
