,0,1,2,3,4,5,6
0,,,TYPE,mg Na/g,mg Na/g,,
1,SAMPLE,COUNTRY,OF,I.S.E.,A.A.S.,% DIFFERENCE,% DIFFERENCE
2,,,CHEESE,METHOD,METHOD,,
3,1,Denmark,Danish Blue,18.0,17.9,+0.6,+0.6
4,2,,,16.3,16.6,,1.8
5,3,,,14.8,14.7,+0.7,+0.7
6,4,,Mavarti,9.1,9.3,-,2.1
7,5,France,Camembert,9.0,9.0,,0.0
8,6,,,12.2,12.2,+,0.0
9,7,,Blue d'Auvergne,15.9,15.9,,0.0
10,8,,,17.2,17.3,,0.6
11,9,,Brue,9.9,10.0,,1.0
12,10,,Aux Fines Herbes,11.9,11.9,,0.0
13,11,Holland,Gouda,17.2,18.0,,4.4
14,12,,Edammer,13.9,13.6,+2.2,+2.2
15,13,Italy,Mozzarella,10.5,10.4,+1.0,+1.0
16,14,Germany,Mansell,13.8,14.0,,1.4
