,0,1,2,3,4,5
0,Species and site,Raw mushrooms,,,,Fried mushrooms
1,,Caps,Stipes,Whole,*Qc/s,Whole
2,Boletus calopus,2.7  0.1#,1.40.0,2.10.1,1.80.0,0.830.02
3,"Jiangchuan, Anhua",2.7,1.4,2.1,1.8,0.83
4,Boletus bicolor,3.6  0.1,1.40.1,2.7  0.1,2.5  0.1,0.97  0.02
5,"Jiangchuan, Shihe",3.5,1.4,2.5,2.5,0.97
6,Boletus bicolor,2.00.1,0.800.02,1.80.1,2.5 0.1,1.10.0
7,DayingjieLuohe,2.0,0.79,1.7,2.5,1.1
8,Boletus flammans,2.3  0.1,1.6 0.1,2.0  0.1,1.5 0.1,0.980.02
9,Linxiu,2.4,1.5,2.0,1.5,0.98
10,Xerocomus sp.,110,6.7  0.4,100,1.6  0.0,3.2  0.1
11,DayingjieLuohe,11,6.8,9.8,1.6,3.2
12,Leccinum extremiorientale,4.20.2,1.60.1,2.50.2,2.70.1,1.60.1
13,Dayingjie Luohe,4.2,1.6,2.5,2.8,1.6
14,Leccinum extremiorientale,4.6  0.2,1.80.1,4.2  0.2,2.6 0.0,2.6 0.2
15,"Jiangchuan,Anhua",4.6,1.8,4.2,2.6,2.6
16,Boletus obsclereumbrinus,0.710.03,0.330.02,0.530.02,2.10.1,5.10.2
17,"Jiangchuan, Shihe",0.72,0.34,0.54,2.1,5.2
18,Boletus speciosus,1.6  0.0,1.10.4,1.40.0,1.4 0.0,0.780.02
19,"Jiangchuan, Shihe",1.6,1.1,1.4,1.4,0.78
20,Rubroboletus sinicus,4.50.2,2.50.1,3.50.1,1.7 0.1,3.40.1
21,"Hongta,Huangcaoba",4.6,2.5,3.6,1.7,3.5
