,0,1,2,3,4,5,6
0,,nb,Edible portion,Water,,Dietary fiber,
1,,,%,,Insoluble,Soluble,Total
2,Dry fruit,,,,,,
3,Carob,4,100,6.50.03,19.11.08,4.10.33,23.11.05
4,Chestnut,6,100,10.80.08,28.51.22,1.50.16,23.01.05
5,Date,4,89,21.40.03,7.50.19,1.20.18,8.70.01
6,Fig,4,100,19.10.2,11.00.89,1.90.64,12.90.25
7,Prune,6,100,31.60.45,2.90.16,2.10.25,5.00.09
8,Raisin,4,100,17.30.13,4.00.04,1.20.06,5.20.02
9,Nuts,,,,,,
10,Almond,4,24,4.80.17,14.40.23,0.78+0.38,15.20.60
11,Hazelnut,6,40,4.90.24,7.80.15,0.420.02,8.20.18
12,Macadamia,4,100,3.10.08,15.82.19,0.080.01,15.92.20
13,Peanut,4,73,3.00.05,9.91.12,1.030.07,10.91.05
14,Pecan,4,47,2.90.19,9.10.20,0.360.01,9.40.19
15,Pine nut,4,100,4.30.06,3.80.74,0.760.52,4.50.40
16,Pistachio,4,100,3.80.09,10.30.66,0.310.19,10.60.26
17,Pumpkin seed,4,68,4.70.1,7.30.54,1.200.71,8.50.17
18,Walnut,6,48,3.50.12,5.30.47,0.840.15,6.10.47
