,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Metal name,Average daily dose (ADD) (mg/kg/day),Average daily dose (ADD) (mg/kg/day),Average daily dose (ADD) (mg/kg/day),,Non-carcinogenic risk,Non-carcinogenic risk,,,Carcinogenic risk (LCR),Carcinogenic risk (LCR),,
1,,,,,,Hazard Quotient (HQ),Hazard Quotient (HQ),,Hazard index,Individual samples,Individual samples,,Total
2,,liver,gizzard,,heart,liver,gizzard,heart,HI=EHQs,liver,gizzard,heart,ELCR
3,Al,1.17E-04,1.47E-04,,9.78E-05,0.00002,0.00002,0.00001,0.0001,-,-,-,-
4,Cr-(VI),2.94E-06,2.94E-06,,8.81E-06,0.0010,0.0010,0.0030,0.0049,1.1E-04,1.1E-04,3.3E-04,5.5E-04
5,As,9.78E-07,9.78E-07,,,0.0030,0.0030,,0.0065,1.1E-04,1.1E-04,,2.2E-04
6,Se,2.94E-06,5.87E-06,,1.96E-06,0.0010,0.0010,0.0004,0.0022,-,-,-,-
7,Zn,2.45E-04,2.45E-04,,3.23E-04,0.0010,0.0010,0.0010,0.0027,-,-,-,-
8,Cd,9.78E-07,,,8.81E-06,0.0010,,0.0090,0.0098,2.8E-05,-,2.5E-04,2.8E-04
9,Hg,1.76E-05,2.15E-05,,7.83E-06,0.0590,0.0720,0.0260,0.1566,-,-,,-
10,Pb,9.78E-07,,,2.45E-05,0.0003,,0.0070,0.0073,6.2E-07,-,1.6E-05,1.6E-05
11,Cu,2.94E-05,4.60E-05,,3.42E-05,0.0010,0.0010,0.0010,0.0027,-,-,-,-
12,Sb,2.74E-05,1.86E-05,,3.62E-05,0.0680,0.0460,0.0910,0.2055,,,-,-
13,Ni,2.94E-06,1.96E-06,,1.57E-06,0.0001,0.0001,0.0001,0.0003,3.7E-04,2.5E-04,2.0E-04,8.2E-04
14,Sr,3.91E-06,1.96E-06,,1.08E-05,0.00001,0.000003,0.00002,0.00003,,-,-,-
15,Fe,6.36E-04,9.00E-04,,7.44E-04,0.0010,0.0010,0.0010,0.0033,,-,-,-
16,Mg,4.27E-03,5.81E-03,,5.08E-03,0.0300,0.0420,0.0360,0.1083,-,-,-,-
17,,Hazard index (HI) for individual giblet tissue= EHQs,Hazard index (HI) for individual giblet tissue= EHQs,Hazard index (HI) for individual giblet tissue= EHQs,,0.1664,0.1685,0.1756,,,,,
18,,Hazard index (HI) due to all metals in giblets,=,EHQs,,,,,0.5100,,,,
