,0,1,2,3,4,5,6,7,8,9,10,11
0,Nutrients,Fennel,Carrot,Fenugreek,French basil,Mustard,Onion,Radish,Roselle,Spinach,Sunflower,Nutrients
1,Protein (g/d),EDI,2.1,3.5,2.8,1.9,2.4,2.2,1.5,2.2,2.0,3.3
2,,NC,4.1,7.1,5.7,3.8,4.7,4.4,3.1,4.3,3.9,6.7
3,TDF (g/d),EDI,2.1,3.7,1.3,1.2,1.8,1.6,1.5,2.0,2.0,3.1
4,,NC,7.5,13.2,4.5,4.4,6.3,5.8,5.4,7.3,7.2,11.0
5,Ca (mg/d),EDI,46.8,80.5,49.0,69.3,43.5,27.2,47.5,50.5,17.1,77.2
6,,NC,3.6,6.2,3.8,5.3,3.4,2.1,3.7,3.9,1.3,5.9
7,Mg (mg/d),EDI,32.4,44.2,15.2,21.1,29.9,19.4,25.6,54.00,60.5,40.0
8,,NC,7.7,10.5,3.6,5.0,7.1,4.6,6.1,12.9,14.4,9.5
9,K (mg/d),EDI,267.3,408.4,100.7,279.3,274.4,232.9,213.7,182.4,59.2,281.5
10,,NC,5.7,8.7,2.1,5.9,5.8,5.0,4.6,3.9,1.3,6.0
11,Na (mg/d),EDI,104.6,194.0,44.2,41.3,63.0,34.8,55.0,48.5,17.6,138.7
12,,NC,4.6,8.4,1.9,1.8,2.7,1.5,0.8,2.1,0.8,6.0
13,Fe (mg/d),EDI,0.4,1.5,0.9,1.9,2.1,0.8,0.8,1.4,1.6,1.2
14,,NC,2.1,8.5,4.7,10.3,11.6,4.7,4.5,7.7,8.9,6.8
15,Zn (mg/d),EDI,1.3,0.4,0.8,0.7,1.0,1.2,1.0,1.4,1.1,0.2
16,,NC,12.1,3.2,7.3,6.1,9.3,10.5,9.1,13.0,10.3,1.9
17,Se (g/d),EDI,1.1,2.7,1.3,1.3,1.6,0.6,0.9,3.4,1.1,1.4
18,,NC,1.9,4.8,2.3,2.2,2.9,1.0,1.5,5.9,1.9,2.5
19,Vit C (mg/d),EDI,55.8,44.6,78.8,81.8,48.6,25.4,75.2,104.8,60.5,73.4
20,,NC,62.0,49.5,87.5,90.9,54.0,28.2,83.5,116.4,67.3,81.5
21,Vit E (mg/d),EDI,13.2,20.2,4.3,14.1,26.9,12.9,49.8,8.8,14.5,41.4
22,,NC,87.7,134.8,28.5,93.7,179.3,86.3,332.0,58.5,96.8,275.7
23,Vit A (RAE/d),EDI,408.6,645.7,218.3,481.5,521.8,266.0,536.5,450.1,431.1,320.6
24,,NC,45.4,71.8,24.3,53.5,58.0,29.6,59.6,50.0,47.9,35.6
25,OxA (mg/d),EDI,38.7,58.0,19.6,23.3,17.2,19.9,12.2,24.0,30.0,44.6
26,,NC,19.4,29.0,9.8,11.7,8.6,9.9,6.1,12.0,15.0,22.3
