,0,1,2
0,Fatty acid,T0 (area %),T9 (area %)
1,Palmitic acid (C16:0,7.680.03,8.360.18
2,Trans-palmitoleic acid (trans C16:1 n-7,0.020.00,0.020.00
3,Palmitoleic acid(C161 n-7,0.120.01,0.130.01
4,Margaric acid (C17:0),0.050.00,0.050.01
5,Stearic acid (C18:0,2.730.04,2.960.07
6,Oleic acid(C18:1 n-9,13.41 0.03,14.470.33
7,Vaccenic acid(C18:1 n-7,0.780.02,0.890.06
8,Linoleic acid(C18:2 n-6,55.84 0.04,52.180.04
9,-linolenic acid(C18:3 n-6),1.100.03,1.160.05
10,-linolenic acid(C18:3 n-3),16.36 0.04,17.670.43
11,Stearidonic acid (C18:4 n-3),0.77 0.02,0.840.04
12,Arachidic acid (C20:0),0.320.03,0.320.02
13,Gadoleic acid(C20:1),0.370.03,0.370.00
14,Behenic acid (C22:0),0.300.02,0.380.06
15,Lignoceric acid (C24:0,0.150.00,0.170.01
16,SFA,11.23,12.24
17,MUFA,14.70,15.88
18,PUFA,74.07,71.85
19,6/3,3.32,2.88
