,0,1,2,3
0,Type of tea,Species(family),Part used and life-form,"Company,country"
1,Tropical herbal tea,,,
2,Lemon myrtle,Backhousia citriodora(Myrtaceae),"Leaf, shrub","Boh,Malaysia"
3,Guava,Psidium guajava(Myrtaceae),"Leaf, tree","Organic Herb,Malaysia"
4,Legundi,Vitex negundo (Lamiaceae),"Leaf, tree","FRIM,Malaysia"
5,Rooibos,Aspalathus linearis(Leguminosae),"Leaf,shrub","Dr Nortier,S.Africa"
6,Jin yin hua,Lonicera japonica(Caprifoliaceae),"Flower,vine","Ren ZK,Malaysia"
7,Misai kucing,Orthosiphon aristatus (Lamiaceae),"Leaf,herb","Pure Herb,Malaysia"
8,Pegaga,Centella asiatica Apiaceae),"Leaf,herb","B'Zest, Malaysia"
9,Mas cotek,Ficus deltoidea(Moraceae),"Leaf,shrub","CBintik,Malaysia"
10,Bitter gourd,Momordica charantia (Cucurbitaceae),"Fruit,vine","Everjoy,Vietnam"
11,Getto,Alpinia zerumbet (Zingiberaceae),"Leaf,herb","Nakazen,Japan"
12,Asam gelugor,Garcinia atroviridis (Guttiferae),"Leaf, tree","FRIM,Malaysia"
13,Rang jeud,Thunbergia laurifolia (Thunbergiaceae),"Leaf,vine","TriSiam,Thailand"
14,Lemon grass,Cymbopogon citratus (Graminae),"Stem, herb","Organic Herb,Malaysia"
15,Temperate herbal tea,,,
16,Oregano,Origanum vulgare (Lamiaceae),"Leaf,herb","McCormack,US"
17,Mint,Mentha spicata (Lamiaceae),"Leaf,herb",McCormackUS
18,Rosemary,Mentha piperita (Lamiaceae),"Leaf, herb",TwiningsUK
19,Rosemary,Rosmarinus officinalis (Lamiaceae),"Leaf,herb","McCormack,US"
20,Chamomile,Matricaria recutita (Asteraceae),"Flower,herb","Dilmah,S. Lanka"
21,Camellia tea,,,
22,Green Tea(g,Camellia sinensis (Theaceae,"Leaf,shrub","Boh,Malaysia"
23,Green Tea(g,,,"Sea Dyke, China"
24,Ti Kuan Yin o,,,"Sea Dyke, China"
25,Yellow Labelb,,,Lipton Thailand
26,Cha Wang (o),,,"An Xi, China"
27,Bukit Cheeding (b),,,"Boh,Malaysia"
28,Cameron Highlands (b),,,BohMalaysia
