,0,1,2,3,4
0,Samples,SELENOP by,SELENOP by,SELENOP by,Column
1,,ELISA (ng,81*,column,switching
2,,SELENOP g~1),81*,Switching (ng Se,/ELISA
3,,,81*,g1),
4,HBM 2,360,6.3,19.8,4.0
5,HBM 3,450,6.3,21.1,3.3
6,HBM 4,460,6.7,18.5,2.7
7,HBM 5,230,3.1,11.5,3.7
8,HBM 6,490,6.8,21.1,4.1
9,HBM 7,490,6.8,25.5,3.1
10,HBM 8,500,6.90,20.0,3.7
11,HBM 9,460,6.3,20.0,3.2
12,HBM 10,130,1.8,12.0,7.2
13,HBM 11,210,3.0,20.1,4.1
14,HBM 12,460,6.4,20.1,3.1
15,HBM 13,530,7.40,16.3,3.7
16,HBM 14,310,3.9,16.3,4.2
17,HBM 15,660,4.2,16.5,3.1
18,HBM 16,660,9.1,16.5,1.8
19,HBM 17,420,5.8,21.4,3.7
20,HBM 18,380,5.2,17.9,3.4
21,HBM 19,360,4.9,15.4,4.8
22,HBM 20,340,4.7,15.4,3.3
23,Mean,130,5.6,18.8,3.3
24,SD,130,1.8,5.1,2.8
25,MS 1,3430,47.5,55.0,2.6
26,MS 2,3430,47.5,55.0,1.2
27,MS 3,2490,34.4,67.3,1.9
28,MS 4,1230,19.0,65.0,3.4
29,MS 5,1010,13.9,65.2,3.8
30,MS 6,1010,12.6,65.4,3.8
31,MS 7,2160,12.6,65.4,5.2
32,MS 8,2160,29.8,56.1,1.9
33,MS 9,1570,13.5,60.2,4.5
34,MS 10,1570,21.7,57.6,2.8
35,MS 11,880,12.1,57.6,4.7
36,MS 12,1730,24.7,51.8,2.1
37,MS 13,1730,23.9,67.1,2.7
38,MS 14,1490,21.4,67.1,3.1
39,MS 16,2380,20.7,51.8,2.5
40,MS 17,1670,21.9,41.0,1.6
41,MS 18,920,23.2,41.0,1.8
42,MS 19,920,17.9,63.1,4.7
43,MS 20,1590,17.9,63.1,3.5
44,Mean,1590,22.1,57.1,2.6
45,SD,630,10.6,25.6,0.8
46,CS 2,770,10.6,35.0,2.5
47,CS 4,770,10.6,35.0,3.3
48,CS 4,660,9.1,28.7,3.2
49,CS 5,1100,7.9,29.0,1.9
50,CS 6,570,7.9,36.1,5.0
51,CS 7,880,12.1,36.1,4.6
52,CS 10,990,13.7,38.9,2.8
53,CS 10,460,16.6,36.9,1.6
54,CS 11,460,6.3,34.5,5.8
55,CS 12,900,7.8,34.5,2.8
56,CS 13,560,7.8,29.0,3.7
57,CS 14,1040,14.4,32.2,2.6
58,CS 15,1000,13.8,31.6,2.9
59,CS 16,930,13.8,31.6,2.3
60,CS 17,930,12.9,34.3,2.7
61,CS 18,810,12.8,33.2,3.5
62,CS 19,930,12.8,33.0,2.6
63,CS 20,850,12.3,33.0,2.7
64,Mean,850,11.8,33.6,2.8
65,SD,200,2.8,4.2,1.5
