,0,1,2,3,4,5,6,7,8,9,10,11
0,Beer number,Beer type,Country,Raw material,EC (% v/v),EC (% v/v),OG(P),OG(P),Er (% m/m),Er (% m/m),Viscosity (mPas,Viscosity (mPas
1,1,BB,Germany,Barley malt,4.500.01,4.500.01,10.37  0.01,10.37  0.01,3.46  0.00,3.46  0.00,1.33  0.01,1.33  0.01
2,2,BB,Germany,Barley malt,4.90  0.00,4.90  0.00,11.300.00,11.300.00,3.81  0.00,3.81  0.00,1.39  0.00,1.39  0.00
3,3,BB,China,Barley malt,5.01  0.00,5.01  0.00,11.390.01,11.390.01,3.74  0.00,3.74  0.00,1.39  0.00,1.39  0.00
4,4,BB,Germany,Barley malt,5.05  0.00,5.05  0.00,11.48  0.00,11.48  0.00,3.78  0.00,3.78  0.00,1.37  0.00,1.37  0.00
5,5,BB,Germany,Barley malt,5.27  0.01,5.27  0.01,12.160.01,12.160.01,4.16  0.01,4.16  0.01,1.46  0.00,1.46  0.00
6,6,BB,Germany,Barley malt,5.58  0.01,5.58  0.01,12.33  0.01,12.33  0.01,3.84  0.00,3.84  0.00,1.39  0.01,1.39  0.01
7,7,BA,China,"Barley malt, syrup,wheat malt",3.54  0.00,3.54  0.00,7.84  0.00,7.84  0.00,2.300.00,2.300.00,1.160.00,1.160.00
8,8,BA,China,"Barley malt, rice",3.39  0.00,3.39  0.00,7.86  0.00,7.86  0.00,2.57  0.00,2.57  0.00,1.14  0.00,1.14  0.00
9,9,BA,China,"Barley malt, rice",3.47  0.00,3.47  0.00,8.06 0.00,8.06 0.00,2.65  0.00,2.65  0.00,1.160.00,1.160.00
10,10,BA,China,"Barley malt, rice",3.88  0.00,3.88  0.00,8.89  0.00,8.89  0.00,2.88  0.01,2.88  0.01,1.180.00,1.180.00
11,11,BA,China,"Barley malt, rice",3.90  0.00,3.90  0.00,8.93 0.01,8.93 0.01,2.88  0.00,2.88  0.00,1.17  0.00,1.17  0.00
12,12,BA,China,"Barley malt, rice",4.05, 0.00,9.65,0.00,3.40  0.00,3.40  0.00,1.25  0.00,1.25  0.00
13,13,BA,China,"Barley malt, rice",4.26  0.01,4.26  0.01,9.79  0.00,9.79  0.00,3.22  0.00,3.22  0.00,1.23  0.00,1.23  0.00
14,14,BA,China,"Barley malt, rice",4.45  0.00,4.45  0.00,9.94 0.01,9.94 0.01,3.08  0.00,3.13  0.00,1.25  0.00,1.25  0.00
15,15,BA,China,"Barley malt, corn, wheat malt",4.43  0.00,4.43  0.00,9.96  0.00,9.96  0.00,3.13  0.00,3.13  0.00,1.22  0.00,1.22  0.00
16,16,BA,China,"Barley malt, rice",4.410.00,4.410.00,10.19  0.01,10.19  0.01,3.40  0.00,3.40  0.00,1.22  0.00,1.22  0.00
17,17,BA,Britain,"Barley malt, rice",4.63,0.00,10.56 0.02,10.56 0.02,3.460.00,3.460.00,1.35  0.00,1.35  0.00
18,18,BA,China,"Barley malt, rice",4.72,0.01,10.97,0.00,3.75  0.01,3.75  0.01,1.27  0.00,1.27  0.00
19,19,BA,China,"Barley malt, rice",4.55,0.00,10.99  0.01,10.99  0.01,4.05  0.00,4.05  0.00,1.31,0.00
20,20,BA,Mexico,"Barley malt, corn, rice",4.500.00,4.500.00,11.080.00,11.080.00,4.21  0.01,4.21  0.01,1.30  0.00,1.30  0.00
21,21,BA,China,"Barley malt, rice",5.02  0.01,5.02  0.01,11.82  0.02,11.82  0.02,4.20  0.00,4.20  0.00,1.30  0.01,1.30  0.01
22,22,WB,China,"Barley malt, wheat malt",4.190.00,4.190.00,10.29, 0.00,3.87  0.00,3.87  0.00,1.42  0.00,1.42  0.00
23,23,WB,Germany,"Wheat malt, barley malt",4.76, 0.00,11.18,0.00,3.91,0.01,1.46  0.00,1.46  0.00
24,24,WB,Germany,"Wheat malt, barley malt",4.84, 0.00,11.36,0.01,3.99, 0.00,1.47,0.00
25,25,WB,Germany,"Wheat malt, barley malt",4.93, 0.01,11.45, 0.00,3.93  0.01,3.93  0.01,1.49  0.00,1.49  0.00
26,26,WB,Germany,"Wheat malt, barley malt",5.00, 0.00,11.57, 0.01,3.96  0.00,3.96  0.00,1.48  0.00,1.48  0.00
27,27,WB,Germany,"Wheat malt, barley malt",5.09  0.00,5.09  0.00,11.61, 0.00,3.85  0.00,3.85  0.00,1.42  0.00,1.42  0.00
28,28,WB,Germany,"Wheat malt, barley malt",5.16  0.01,5.16  0.01,11.63  0.00,11.63  0.00,3.77  0.00,3.77  0.00,1.49  0.00,1.49  0.00
29,29,WB,Germany,"Wheat malt, barley malt",5.02  0.00,5.02  0.00,11.77  0.01,11.77  0.01,4.14  0.01,4.14  0.01,1.51  0.00,1.51  0.00
30,30,WB,Germany,"Wheat malt, barley malt",5.02  0.00,5.02  0.00,11.78  0.00,11.78  0.00,4.15  0.00,4.15  0.00,1.55  0.00,1.55  0.00
31,31,WB,Germany,"Wheat malt, barley malt",5.17  0.00,5.17  0.00,11.86  0.02,11.86  0.02,3.99  0.00,3.99  0.00,1.49  0.00,1.49  0.00
32,32,WB,China,"Barley malt, wheat malt",5.31  0.01,5.31  0.01,12.00  0.00,12.00  0.00,3.93  0.01,3.93  0.01,1.40  0.00,1.40  0.00
33,33,WB,China,"Barley malt,wheat malt",5.68  0.00,5.68  0.00,12.28  0.01,12.28  0.01,3.64  0.00,3.64  0.00,1.56  0.00,1.56  0.00
34,34,WB,Germany,"Wheat malt,barley malt",5.24 0.00,5.24 0.00,12.34  0.00,12.34  0.00,4.40  0.00,4.40  0.00,1.54  0.00,1.54  0.00
35,35,WB,Germany,"Wheat malt, barley malt",5.61  0.01,5.61  0.01,12.51  0.00,12.51  0.00,4.00 0.00,4.00 0.00,1.520.00,1.520.00
36,36,WB.,Germany,"Wheat malt, barley malt",5.390.00,5.390.00,12.52 0.01,12.52 0.01,4.36  0.00,4.36  0.00,1.79  0.00,1.79  0.00
