,0,1,2,3,4,5,6,7,8
0,Fatty acidsa,CODEb,EuroFIR Method,Roasted ground coffee,Roasted ground coffee,Weak infusiond,,Strong infusione,
1,,,Indicatorc,,,,,,
2,,,,mg/100 g,%,mg/100g,%,mg/100g,%
3,Total fatty acids,FACID,MI0202,"14,6001350",,87.8  15.9,,15315.3,
4,16:0,F16:0,MI1026,5230378,34.60.60,32.56.90,34.8  1.04,54.2 6.04,34.3  0.58
5,18:0,F18:0,MI1026,1180130,8.000.26,7.491.46,8.280.75,11.61.72,7.49  0.44
6,20:0,F20:0,MI1026,465  85,3.22  0.36,2.860.69,3.220.53,4.160.79,2.71  0.38
7,22:0,F22:0,MI1026,9414,0.67  0.05,0.660.13,0.770.14,1.020.19,0.68  0.07
8,SFAf,FASAT,MI0208,6960607,46.5  0.58,43.58.89,47.01.84,70.8  8.74,45.1 1.39
9,18:1,F18:1,MI1026,1470135,10.00.06,9.01  0.88,10.41.01,16.4  2.38,10.7  1.62
10,20:1n-9,F201CN9,MI1026,526,0.360.01,0.36  0.08,0.400.02,0.52  0.06,0.35  0.03
11,MUFAS,FAMS,MI0210,1530141,10.40.07,9.36  0.96,10.80.99,17.0  2.44,11.11.59
12,18:2n-6,F18:2CN6,MI1026,6000588,40.90.83,34.2  5.62,38.0  1.34,63.3  5.36,41.4 1.06
13,18:3n-3,F18:3CN3,MI1026,15413,1.050.03,0.950.25,1.050.14,1.790.10,1.170.08
14,PUFAh,FAPU,MI0212,6160601,41.90.86,35.25.86,39.11.43,65.15.47,42.5  1.14
15,n-6,FACN6,MI0216,6000 588,40.9  0.83,34.2  5.62,38.01.34,63.3  5.36,41.4  1.06
16,n-3,FACN3,MI0216,15413,1.05  0.03,0.950.25,1.05 0.14,1.790.10,1.17  0.08
17,Unidentified,,,,0.87 0.26,,2.95  0.34,,1.89  0.28
