,0,1,2,3,4,5,6,7
0,Sample,Amino-acids,Calibration curve,,Standard addition method,,F-Test,t-Test
1,,,Xmg100g,CV (%),Xmg100g,CV (%),Ferit=6.39,terit=2.77
2,Sheep cheese Oscypeka,His,42.3  2.2,4.27,50.11.1,1.83,3.82,0.94
3,,Phe,157.2  2.9,1.48,162.0  2.4,1.40,1.42,0.09
4,,Lys,163.0 4.0,1.96,171.73.0,1.40,1.77,0.09
5,,Arg,29.1 2.3,6.40,31.41.3,3.42,2.95,1.15
6,,Orn,12.4  1.0,6.68,15.2  0.7,3.68,2.06,0.48
7,,Tyr,22.30.9,3.49,25.3  1.3,4.15,1.82,2.31
8,Parmesana,His,78.1  1.3,1.33,81.10.9,0.87,2.12,0.64
9,,Phe,267.1  5.2,1.56,269.0  1.0,0.31,24.7,1.59
10,,Lys,129.2  5.0,3.10,134.9  4.8,2.89,1.05,2.01
11,,Arg,30.1  1.7,4.64,33.4  0.9,2.21,3.60,0.34
12,,Orn,below QL,,6.0  0.3,4.99,-,-
13,,Tyr,below QL,-,8.4  0.6,5.82,-,-
14,Emmentala,His,66.1 3.0,3.66,72.1  1.2,2.60,6.22,1.88
15,,Phe,232.0  7.5,2.60,249.0  1.5,0.48,25.5,0.77
16,,Lys,51.30.9,1.75,61.4  1.3,1.70,1.97,2.41
17,,Arg,246.1  8.0,2.64,253.7  4.5,1.43,3.17,2.07
18,,Orn,nd,,,,,
19,,Tyr,12.5  0.7,4.57,20.31.1,4.51,2.61,2.15
20,Goudaa,His,75.5  3.0,3.18,85.6  3.0,2.78,1.01,0.57
21,,Phe,224.4  10.3,3.70,234.0  8.1,2.79,1.61,1.99
22,,Lys,125.11.3,1.02,127.53.1,1.99,3.13,1.85
23,,Arg,16.5  0.5,3.19,16.6  0.5,2.23,1.22,2.53
24,,Orn,nd,-,,4.00,-,-
25,,Tyr,below QL,,9.1 0.4,4.00,-,-
26,Limburga,His,952.013.9,1.17,965.0  15.2,1.27,1.19,2.29
27,,Phe,1555.115.4,0.80,1575.17.1,0.36,4.75,2.88
28,,Lys,73.5  2.4,2.67,81.5  1.3,1.25,3.69,3.69
29,,Arg,32.8  1.8,4.47,41.4  1.5,3.05,1.36,1.54
30,,Orn,nd,,,,,
31,,Tyr,12.9  0.9,5.50,16.2  0.5,2.33,3.64,0.30
32,Bleu Gourmeta,His,22.4  1.0,3.78,24.9  0.6,1.79,3.44,2.47
33,,Phe,1910.035.3,1.49,1917.06.0,0.25,34.8,0.55
34,,Lys,200.44.4,1.77,208.0  3.4,1.33,1.62,0.75
35,,Arg,24.8  1.7,5.34,30.5  1.0,2.85,2.54,0.49
36,,Orn,below QL,-,,5.80,,
37,,Tyr,below QL,-,11.60.4,5.80,,-
38,Briea,His,353.712.9,2.94,379.2 10.7,2.27,1.46,1.75
39,,Phe,452.4  12.3,2.20,457.1  11.8,2.08,1.09,1.12
40,,Lys,109.36.2,4.56,119.13.1,2.09,3.98,3.97
41,,Arg,29.5  1.6,4.55,36.4  1.1,2.51,2.20,0.51
42,,Orn,nd,,,,,
43,,Tyr,27.5  1.2,3.91,30.4  1.0,2.67,1.79,1.74
44,Rokforta,His,502.6  24.1,3.86,512.2  11.8,1.86,4.13,0.88
45,,Phe,169.0 9.7,4.60,171.04.9,2.32,3.85,0.69
46,,Lys,59.33.6,4.83,65.5 3.5,4.32,1.04,2.59
47,,Arg,47.1  2.1,3.58,52.4  1.9,3.02,1.15,0.86
48,,Orn,nd,,,,-,-
49,,Tyr,19.2  0.8,3.65,21.2  0.7,2.85,1.29,1.09
