,0,1,2,3,4
0,,,Liver,Viscera,Trimmings
1,Barents Sea,,,,
2,Cod,Spring,68.54.7,3.20.6,3.51.4
3,,Summer,76.18.7,3.21.7,1.61.0
4,,Autumn,58.55.5,2.61.1,1.00.1
5,Saithe,Spring,67.4 2.1,7.20.6,2.20.8
6,,Summer,70.712.7,3.20.5,0.90.1
7,,Autumn,78.115.8,1.90,1.10.1
8,Haddock,Spring,68.73.1,1.70.0,1.70.8
9,,Summer,67.5 9.0,1.80.2,0.70.3
10,,Autumn,57.4  6.4,2.1 0.2,0.80.2
11,Icelandic waters,,,,
12,Cod,Spring,45.37.0,1.30.2,5.9 1.1
13,,Summer,60.17.2,4.51.1,1.10.6
14,,Autumn,64.5+7.0,5.31.2,0.80.2
15,Saithe,Spring,51.43.3,1.00.1,2.90.2
16,,Summer,46.4  11.9,4.10.3,1.10.2
17,,Autumn,71.82.5,2.50.4,1.00.3
18,Haddock,Spring,38.9  1.2,1.00.0,2.20.4
19,,Summer,40.9  2.4,1.80.0,1.00.2
20,,AutuMn,57.4  6.4,2.80.7,0.70.2
21,Tusk,Spring,60.53.1,1.10.1,6.3 2.0
22,,Summer,65.43.5,20.53.1,1.00.3
23,,Autumn,73.00.8,6.81.6,0.80.2
24,Ling,Spring,47.2 2.4,0.70.1,3.21.1
25,,Summer,61.87.8,4.00.4,0.70.1
26,,Autumn,73.84.2,4.1 2.4,0.80.2
27,South coast Ireland,South coast Ireland,,,
28,Cod,Spring,29.5 3.2,1.50.3,0.8+0.2
29,,Summer,37.0 7.6,1.90.9,1.30.5
30,,Autumn,39.76.4,3.31.5,1.40.7
31,Saithe,Spring,40.7 1.7,2.60.3,0.80.3
32,,Summer,n.a.,n.a.,n.a.
33,,Autumn,61.76.7,2.90.4,0.30.0
34,Haddock,Spring,n.a.,n.a.,n.a.
35,,Summer,n.a.,n.a.,n.a.
36,,Autumn,55.35.9,3.20.6,1.00.1
37,Ling,Spring,40.62.1,2.1 0.6,1.20.7
38,,Summer,n.a.,n.a.,n.a.
39,,Autumn,52.70.1,3.10.7,n.a.
40,ANOVA(P-value),ANOVA(P-value),,,
41,Cod,Fish. ground,0.000,0.029,0.026
42,,Season,n.s.,0.000,n.s.
43,Saithe,Fish. ground,0.006,0.120,0.022
44,,Season,0.030,n.s.,0.006
45,Haddock,Fish. ground,0.000,n.s.,n.s.
46,,Season,n.s.,0.000,0.001
47,Ling,Fish. ground,0.017,n.s.,n.s.
48,,Season,0.011,0.026,n.s.
49,Intra species,,n.s,n.s.,n.S.
