,0,1,2,3,4,5
0,sample,organic P,,total P,,
1,,pmol/g,%P from InsPsb,pmol/g,% from organic P,%P from InsPsb
2,macadamias,45.6  0.83,43.8,65.11  2.9,70.0,30.7
3,pecans,78.6  5.81,18.3,116.5  4.6,67.5,12.4
4,hazelnuts,86.8  3.14,33.1,117.7  8.5,73.8,24.4
5,Brazil nuts,188.3  6.46,59.3,245.3  33.7,76.8,45.5
6,pistachios,113.2  2.92,31.5,165.4  4.8,68.5,21.6
7,walnuts,94.1  4.45,39.8,127.4  10.2,73.9,29.4
8,cashews,110.9  1.17,23.5,171.1  13.8,64.9,15.3
9,wheat aleurone,382.1  17.1,93.4,611.3  77.0,62.5,58.4
10,corn germ,74.9  0.9,66.2,76.8  7.4,97.6,64.6
11,rice bran,562.1  25.4,96.7,677.1  17.4,83.0,80.3
