,0,1,2,3,4,5
0,Food,n,means.d.,means.d.,range,reported values
1,Icecream,5,d,d,<0.001-0.01,
2,Cream,3,0.010.01,0.010.01,0.01-0.02,
3,Butter,3,<0.001,<0.001,,<0.01
4,Margarine,3,<0.001,<0.001,,<0.011
5,Vegetables,,,,,
6,Roasted potato,4,0.0080.002,0.0080.002,0.006-0.010,(0.007-0.12)2.4
7,Boiled potato,6,0.0100.001,0.0100.001,0.008-0.010,
8,Peas (frozen),4,0.0040.001,0.0040.001,0.003-0.005,
9,Boiled bean,4,,0.0030.001,0.002-0.005,(0.006)2
10,Tomato (raw),4,-,,<0.001-0.002,(0.005)2
11,Boiled carrot,5,,0.004+0.001,0.003-0.005,<0.01-0.0221.2
12,Boiled purmpkin,4,,0.0030.001,0.002-0.003,
13,Boiled cauliflower,4,,0.0040.001,0.003-0.005,
14,Boiled broccoli,3,,0.020  0.01,0.010-0.022,
15,Lettuce,3,,0.003 0.001,0.002-0.003,(0.007-0.009)2.4
16,Zucchini,3,0.0020.001,0.0020.001,0.002-0.003,
17,Fruits,,,,,
18,Orange,4,0.0030.001,0.0030.001,0.002-0.004,<0.011
19,Apple,4,0.0030.000,0.0030.000,0.002-0.003,<0.01
20,Pears-fresh,4,.0030.000,.0030.000,0.002-0.003,
21,Banana,5,0.0030.000,0.0030.000,0.002-0.003,
22,Grapes,3,0.0040.001,0.0040.001,0.003-0.005,
23,Pineapples,,,,,
24,-canned,3,,,<0.001-0.002,
25,Rock melon,3,<0.001,<0.001,,
26,Drinks,,,,,
27,Pineapple juice,3,<0.001,<0.001,,
28,Orange juice,3,<0.001,<0.001,,
29,Coke/Lemonade,2,<0.001,<0.001,,
30,Apple juice,3,<0.001,<0.001,,
31,Fruit juice,,,,,
32,-mixed,3,<0.001,<0.001,,
33,Cordial (undiluted,,,,,
34,-Lime,2,<0.001,<0.001,,
35,-Orange,2,<0.001,<0.001,,
36,Drinking water,2,0.060e,0.060e,0.053-0.067,
37,Miscellaneous,,,,,
38,Peanut butter,3,0.020  0.01,0.020  0.01,0.010-0.030,
39,White sugar,3,0.001,0.001,,"(0.003-<0.011,2"
40,Lollies (sweets,3,<0.001,<0.001,,
41,Vegemite,,,,,
42,(yeast extract),4,0.1100.01,0.1100.01,0.100-0.120,
