,0,1,2,3,4,5,6,7,8
0,type of tea,sample code,mean concentration (EPAH(g/kg),mean concentration (EPAH(g/kg),,mass distribution percentage (%),mass distribution percentage (%),,
1,,,,,2-ring,3-ring,4-ring,5-ring,6- ring
2,green tea,TPG,1.63  0.33,1.63  0.33,1.87,0.00,0.00,100.00,0.00
3,,HGT,42.43  0.65,42.43  0.65,1.87,7.17,23.7,58.10,12.04
4,,SBG,23.72  0.4,23.72  0.4,1.45,7.17,22.3,61.70,7.45
5,,LBG,58.74  8.09,58.74  8.09,1.24,1.13,2.30,63.30,11.00
6,,LBG,43.24  1.22,43.24  1.22,1.26,8.81,45.6,36.07,7.30
7,,LGL,3.87,0.33,0.00,0.00,0.00,100.00,0.00
8,,LGR,5.59  0.87,5.59  0.87,0.00,0.99,0.00,99.00,0.00
9,,LGJ,6.76  0.11,6.76  0.11,1.43,0.00,0.00,98.60,0.00
10,,LGS,73.53  6.07,73.53  6.07,0.20,3.02,55.40,6.22,6.22
11,,BGT,28.61,1.46,0.76,0.00,39.90,44.60,14.70
12,,TWG,23.45,0.22,0.00,0.00,3.53,96.50,0.00
13,herbal tea,NLF,7.92  0.30,7.92  0.30,1.73,0.00,0.00,98.30,0.00
14,,TBN,37.03  0.35,37.03  0.35,0.55,0.24,30.10,58.90,10.20
15,,MHT,5.03  0.84, 7.02,0.00,0.24,0.00,83.70,16.30
16,,SSH,79.61, 7.02,0.46,9.10,42.20,42.10,6.13
17,,AHT,25.90, 0.76,0.11,5.52,14.40,74.20,5.72
18,,JCT,50.21  2.19,50.21  2.19,3.30,20.9,18.90,59.90,0.00
19,,KFT,4.71, 0.23,3.30,0.00,0.00,96.70,0.00
20,,ACT,14.81,0.54,0.00,0.00,0.00,100.00,0.00
21,black tea,TTG,14.28,0.62,0.68,1.90,18.50,67.40,0.00
22,,TTG,26.89,0.68,0.82,6.49,18.50,67.40,6.77
23,,TTL,19.16,0.39,0.40,0.00,30.10,59.10,10.40
24,,TTR,12.52  ,0.15,0.67,0.00,7.13,92.20,0.00
