,0,1,2,3,4,5,6
0,Type,Preparation stage,CA (g/g),p-CA (g/g),FA (g/g),SiA (g/g),TPAs(g/g)
1,Louise RF,Flour,2.17  0.04a,1.70 0.07a,48.75  1.70a,3.50  0.06a,56.13  2.00a
2,Louise RF,Batter,2.63  0.09a,2.29  0.12a,48.45  2.43a,4.07  0.45a,57.43  0.85a
3,Louise RF,Pancake,2.72 0.13a,2.40  0.22a,50.81  1.06a,4.500.35a,60.44  1.21a
4,Louise WW,Flour,12.121.72bc,24.67  1.01c,657.13  19.14b,58.19  13.70d,752.1122.31bc
5,Louise WW,Batter,11.15 1.17b,24.07  1.94c,670.76  22.57b,33.01 1.92b,738.98  23.63b
6,Louise WW,Pancake,13.181.78bc,24.67  1.21c,683.52  37.14b,51.34 16.74 cd,772.71 27.64c
7,WB936 RF,Flour,2.45  0.10a,2.46  0.20a,59.93  1.64a,6.94  2.57a,71.78  2.23a
8,WB936 RF,Batter,2.78  0.10a,2.18  0.27a,51.67  3.08a,4.27  1.72a,60.90  2.80a
9,WB936 RF,Pancake,3.09  0.13a,2.49  0.14a,60.61  5.09a,7.30  2.08a,73.49  3.95a
10,WB936 WW,Flour,13.69  0.90c,15.62  0.61b,714.31  15.51c,64.94  4.16d,808.57  11.49d
11,WB936 WW,Batter,12.21  2.18bc,15.77  0.36b,763.72  16.28c,40.16  2.16bc,831.85  16.66d
12,WB936 WW,Pancake,16.37  1.17d,15.05  0.76b,756.46  7.34c,54.43  4.42d,842.31  9.90d
