,0,1,2,3,4,5,6,7,8,9,10
0,,Food,,Zn,cu,Mn,ca,P,Mg,Na,K
1,"Locust,roasted","Locust,roasted","Locust,roasted",8.4,3.0,1.46,90,424,62,55,545
2,"Crabs,boiled","Crabs,boiled","Crabs,boiled",NA,NA,NA,3292,553,259,578,304
3,"Chambo, smoked","Chambo, smoked","Chambo, smoked",3.2,0.1,1.23,1565,1278,172,364,1274
4,"Chambo, dried","Chambo, dried","Chambo, dried",3.7,0.6,2.79,1664,1369,161,263,1184
5,"Catfish, smoked","Catfish, smoked","Catfish, smoked",5.8,0.1,3.08,929,1016,139,258,1273
6,"Catfish, ","Catfish, ",dried,5.5,0.2,3.40,1145,1345,143,340,1328
7,"Matemba, dried","Matemba, dried","Matemba, dried",11.6,0.3,2.49,2263,1702,172,359,1205
8,"Usipa, dried","Usipa, dried","Usipa, dried",25.4,0.4,0.97,1453,1630,155,2351235,2351235
9,Fruits,,,,,,,,,,
10,Avocado,Avocado,,0.3,0.3,0.17,7,40,14,9,455
11,Banana,Banana,,0.2,ND,0.74,9,26,NA,NA,NA
12,Indian plum,Indian plum,Indian plum,0.6,0.7,2.44,67,45,40,11,434
13,Guavas,Guavas,,0.2,0.1,0.09,7,28,18,7,282
14,Raw mango,Raw mango,,0.1,0.1,0.20,12,26,NA,NA,NA
15,"Mango,boiled","Mango,boiled","Mango,boiled",0.1,0.1,0.22,11,16,NA,NA,NA
16,Miscellaneous & Cakes,Miscellaneous & Cakes,Miscellaneous & Cakes,,,,,,,,
17,"Chindazi,fried","Chindazi,fried","Chindazi,fried",1.4,0.3,0.55,12,117,NA,NA,NA
18,"African cake,baked","African cake,baked","African cake,baked",1.1,0.1,0.15,Tr,115,50,220,121
19,"Chitembewa,fried","Chitembewa,fried","Chitembewa,fried",1.2,ND,0.44,5,203,54,95,350
20,"African bread,boiled","African bread,boiled","African bread,boiled",0.3,ND,0.26,3,51,NA,NA,NA
21,Sugar cane,Sugar cane,Sugar cane,ND,ND,0.61,8,18,NA,NA,NA
