,0,1,2,3,4,5,6,7
0,,,,3months(n,,,,
1,,,6),6),6),6),6),6)
2,Physicochemical proprieties,,,,,,,
3,Moisture (g 100 g1),16.1 0.52a,16.0 0.50a,16.0  0.45a,16.10.45a,16.00.50a,16.0  0.43a,16.1 0.50a
4,Free acidity (mEq kg),46.6  1.28b,52.9  3.97ab,57.7  3.90ab,60.5  3.52a,62.7  3.70a,62.3  4.35a,64.0  4.60a
5,pH,4.850.15a,4.830.11,4.72  0.06ab,4.68  0.08ab,4.65  0.10ab,4.60  0.08ab,4.57  0.09b
6,5-hydroxymethylfurfural (mg,<LOD,1.131.86c,7.25  4.10bc,14.8  6.70abc,24.0  9.34ab,34.4  10.2ab,43.9  9.92a
7,kg-1,,,,,,,
8,Diastase (Shade units),14.1  3.09a,13.9  3.28ab,11.8  2.27ab,11.3  2.39ab,10.8  2.52ab,9.80  2.81ab,8.86 1.89b
9,Electrical conductivity (mS cm-),1.35  0.08a,1.37  0.09a,1.38  0.10a,1.34  0.09a,1.39  0.09a,1.38  0.09a,1.39  0.10a
10,L*,27.5 2.16a,25.8  1.34a,23.5  0.90ab,22.7  0.78ab,22.3  1.00ab,21.2  0.45b,21.0  0.47b
11,a*,18.5  1.95ab,19.3  1.20a,16.7  1.44abc,11.9  1.45abed,10.1  2.08bcd,6.93  1.63cd,5.14  0.95d
12,b*,15.3  3.44a,14.4  2.24a,10.5  1.51ab,6.98  1.05abc,5.67  1.05abc,4.08  0.79bc,3.20  0.54
13,Carbohydrates (g 100 g,,,,,,,
14,Fructose,36.3  1.40a,36.1  1.33a,35.9  1.35a,35.6  1.27a,35.3  1.23a,34.9  1.26a,34.6  1.26a
15,Glucose,23.9  1.25a,23.7  1.18a,23.4  1.15a,23.2  1.10a,22.9  1.04a,22.7  1.04a,22.3  1.06a
16,Maltose,3.35  0.44a,3.38  0.44a,3.41  0.45a,3.44  0.43a,3.46  0.44a,3.52  0.46a,3.57  0.46a
17,Total,63.6  1.43a,63.2  1.39ab,62.7  1.33ab,62.2  1.25ab,61.7  1.26ab,61.2  1.40ab,60.5  1.32b
18,Fructose+Glucose,60.3  1.53a,59.8  1.46ab,59.3  1.41ab,58.8  1.32ab,58.2  1.32ab,57.6  1.42ab,57.0  1.34b
19,Amino acids (mg 100 g),,,,,,,
20,Aspartic acid,32.5 7.78a,31.57.83a,30.4 7.56a,29.7  7.93a,28.1  8.02a,27.4  8.07a,26.7  8.31a
21,Glutamic acid,71.7  12.5a,60.4  12.9a,42.3  11.2ab,34.3  8.89abc,27.7  6.08abc,19.8  3.80b,11.3  2.96c
22,Total,10418.3a,91.918.6,72.7  17.2ab,64.1  14.9ab,55.8  11.5ab,47.2  9.97b,38.0  10.1b
23,AOA (mg 100 g1),,,,,,,
24,Acetic acid,18.5  3.99a,18.8  3.97a,19.5  4.12a,20.3  4.20a,20.9  4.23a,21.2  4.33a,21.2  4.28a
25,Citric acid,47.1  8.50a,46.9  8.66a,47.0  8.79a,49.1  9.38a,50.2  9.06a,50.5  8.59a,51.4  9.04a
26,Formic acid,44.6  9.20a,47.7 9.51a,50.0 10.6a,55.3 11.3a,56.8  12.1a,60.3  11.4a,65.0 11.7a
27,Gluconic acid,999 154b,1040147ab,1118131ab,1118 130ab,1206  139ab,1227  138ab,1243  143a
28,Glutaric acid,19.1 4.54a,18.6  4.63a,17.2  4.53a,15.7  4.57ab,13.4  4.0gab,9.20  3.15ab,4.97  2.80b
29,Glycolic acid,8.36  1.01a,8.401.01a,8.43  0.98a,8.46 1.03a,8.60  0.96a,8.71  1.02a,8.80  1.01a
30,Lactic acid,260  32.2a,271  30.9a,283 31.5a,287 31.6a,293  33.0a,298  32.6a,306  32.1a
31,Malic acid,95.2  29.5a,93.2  30.1a,93.0  30.0a,96.7  31.8a,99.7 33.5a,10132.7a,10232.3
32,Succinic acid,127 21.9a,124 23.0a,124 21.5a,12521.7a,128 25.2a,127  22.0a,124  22.5a
33,Total,1618165b,1668  159ab,176015gab,1838162ab,1878171ab,1904 169ab,1925  167a
34,Minerals (mg kg),,,,,,,
35,Ca2+,30.0  5.84a,29.5  5.14a,30.7  5.41a,29.4  5.41a,29.4  5.65a,28.2  5.26a,26.5  4.24a
36,K+,5859  490a,588  502a,5861  496a,5924  485a,5889  455a,5852  486a,5834 463a
37,Mg2+,68.75.45a,71.5 6.08a,69.6  5.41a,70.7 5.35a,70.6  5.22a,69.7  5.56a,69.4  5.52a
38,Na+,6.30  1.97a,6.93  1.96a,6.81  1.95a,6.28  1.72a,6.40  1.99a,6.51  2.22a,6.41  2.02a
39,Total,5964  495a,5982507a,5969 502a,6031489a,5996 460a,5957  492a,5935469a
40,Phenolic compounds (g 100 g),,,,,,,
41,Apigenin,20.3  16.9a,21.418.4a,21.617.6,21.016.8a,21.5 17.3a,18.4 13.9a,18.9 14.4a
42,Benzoic acid,488  161a,431156a,420167a,420  165a,409  168a,398  168a,390  163a
43,Caffeic acid,97.3  37.9a,101  40.1a,96.0  39.6a,87.6 33.1a,72.6  28.4a,62.4  25.7a,57.2 24.9a
44,Chlorogenic acid,91.8 38.7a,98.5  46.2a,10345.2a,98.8  42.6a,94.2  43.1a,87.7 40.0a,87.045.0a
45,Chrysin,52.7  86.6a,53.3  91.1a,46.4  78.7a,36.9  60.4a,32.1  53.1a,28.3  46.3a,26.8  43.9a
46,Coniferaldehyde,9.7410.1,<LOQ,<LOD,<LOD,<LOD,<LOD,<LOD
47,p-Coumaric acid,60.3  13.3a,65.4  14.3a,69.9  14.4a,74.1  13.8a,77.5 14.5a,79.0  12.3a,83.114.0
48,"3,4-Dihydroxybenzoic acid",259  98.6a,259  92.5a,266  100a,262  99.2a,242  97.4a,238  88.5a,218  84.1a
49,Ferulic acid,78.8  15.1a,71.2  12.3a,70.8 15.6a,66.9  9.6a,62.78.84a,59.5  7.25a,60.4  8.65a
50,Galangin,15.8  18.2a,16.7  19.3a,15.9  18.7a,14.7  17.3a,15.2  17.9a,13.4  15.2a,12.8  14.7a
51,Gallic acid,67.67.02a,64.96.30a,62.2  5.96ab,60.4  7.12ab,58.6  6.36ab,57.1  6.08ab,48.3  7.12b
52,Hesperidin,2.59  3.55a,2.39  2.97a,2.19  2.85a,1.90  2.59a,0.922.25a,0.83 2.04a,0.77  1.88a
53,Isorhamnetin,23.0  6.83a,23.7  8.04a,23.0  8.53a,20.6  7.12a,16.8  5.36a,14.3  4.20a,13.3  3.93a
54,Kaempferol,46.9  22.0a,42.2  19.7a,41.320.8,36.0  16.0a,32.7  14.2a,28.0  9.86a,26.7  10.6a
55,Luteolin,30.6  15.5a,30.916.6a,31.8 18.2a,30.3  16.6a,28.7  18.6a,26.4  16.6a,25.9  17.2a
56,Naringenin,27.2  21.7a,26.9 25.5a,24.2  21.9a,19.6  16.1a,15.9 12.3a,13.3  9.76a,12.9  10.1a
57,Pinobanksin,27.1  21.1a,27.9  26.0a,25.9  23.5a,23.2  21.0a,18.0  14.1a,14.4  9.29a,14.2  9.92a
58,Pinocembrin,50.986.4a,56.6 102a,46.4  81.2a,44.6  78.6a,43.1  73.4a,38.2  64.5a,35.2  58.2a
59,Quercetin,50.214.6a,48.0  15.6ab,45.6  15.9ab,40.5  12.1ab,32.9  9.50ab,26.8  7.02ab,24.7  6.71b
60,Rutin,37.0  24.9a,35.5  24.1a,33.2  21.7a,29.1  17.3a,25.3  12.8a,23.1  11.6a,20.6  9.59a
61,Salicylic acid,381 311a,387 302a,413313a,401268,358258a,349253a,348250a
62,Syringaldehyde,17.1  3.18a,6.10  5.35b,<LOQ,<LOD,<LOD,<LOD,<LOD
63,Syringic acid,34.9  7.12a,33.3  6.53a,37.1  8.14a,35.3  6.81a,34.3  8.90a,35.2  10.8a,34.9  10.6a
64,Total,1969661a,1907691a,1905670a,1838570,1697559a,1610491,1553494a
