,0,1,2
0,Sample description,FaSafe HSY kit*AOCS Ca 5a-40,FaSafe HSY kit*AOCS Ca 5a-40
1,"origin,type of package",,"AOCS,2004)*"
2,"Olive oilPortugal,PET bottle",1.29+0.02 a,1.39+0.01 a
3,"Extra-virgin olive oil (Italy, glass",0.930.06b,1.010.01b
4,bottle),,
5,Extra-virgin olive oil with oregano 0.840.01 c,Extra-virgin olive oil with oregano 0.840.01 c,0.900.03c
6,"Italy,glass bottle",,
7,"Extra-virgin olive oil (Portugal,",0.590.02 d,0.600.02 d
8,glass bottle),,
9,"Olive oil (Spain,PET bottle)",0.580.02 de,0.590.00de
10,"Olive oilPortugal,PET bottle)",0.580.03de,0.570.01e
11,Extra-virgin olive oil (SpainPET,0.57+0.01de,0.590.01de
12,bottle),,
13,"Extra-virgin olive oil (Portugal,",0.57+0.03 de,0.570.01e
14,glass bottle),,
15,"Olive oil+soybean oilBrazil,PET0.55+0.00 def","Olive oil+soybean oilBrazil,PET0.55+0.00 def",0.400.00h
16,bottle),,
17,"Extra-virgin olive oil (Portugal,",0.530.01 ef,0.520.00 f
18,glass bottle,,
19,"Extra-virgin olive oil (Portugal,",0.500.03 f,0.500.01 g
20,glass bottle),,
21,"Olive oil(Portugal,PET bottle)",0.440.00 g,0.300.00i
22,"Olive oil+soybean oil(Brazil,PET0.410.02 g","Olive oil+soybean oil(Brazil,PET0.410.02 g",0.270.00i
23,bottle),,
24,Olive oil (Italyglass bottle,0.09+0.00 h,0.130.00 j
25,Refined rice bean oil,0.07+0.00 hi,0.100.00k
26,Refined corn bean oil,0.06+0.00 hi,0.090.00kl
27,Olive oilItalyPET bottle,0.060.00 hi,0.090.00 klm
28,Refined corn oil,0.04+0.00 hi,0.06+0.00 mn
29,Refined canola oil,0.04+0.00 hi,0.050.00 nop
30,Refined corn oil,0.040.00 hi,0.070.00 lmn
31,Refined corn oil,0.04+0.00 hi,0.050.00 nop
32,Refined sunflower oil,0.04+0.00hi,0.060.00 no
33,Refined sunflower oil,0.04+0.00 hi,0.040.00 opq
34,Refined canola oil,0.040.00I,0.040.00 opq
35,Refined canola oil,0.030.00I,0.020.00 q
36,Refined soybean oil,0.030.00I,0.040.00 opq
37,Refined sunflower oil,0.03+0.00I,0.030.00 opq
38,Refined cottonseed oil-package 10.03+0.00I,Refined cottonseed oil-package 10.03+0.00I,0.030.00 opq
39,Refined soybean oil,0.030.00,0.030.00 pq
40,Refined soybean oil,0.020.00I,0.020.00 q
41,Refined cottonseed oil-package 2 0.020.00 I,Refined cottonseed oil-package 2 0.020.00 I,0.030.00 opq
