,0,1,2,3,4
0,Cultivars,Total carotenoids(mg -CaE/kg fw,Lycopene,Phenolics(mgGAE/kg fw),Flavonoids(mg RE/kg fw)
1,,,mg/kgfw),,
2,Rio Grande,,,,
3,Green,2.200.31c,1.620.29c,1130b,1671a
4,Green-orange,11.00.3c,8.210.28c,1700a,1641a
5,Orange-red,32.2  1.6b,26.71.4b,1381b,1321a
6,Red-ripe,10512a,97.0 9.8a,1682a,1331a
7,HLY 13,,,,
8,Green,7.100.50c,2.92 0.42c,2231a,3431c
9,Green-orange,61.9 1.0b,53.3  0.9b,1731b,4761a
10,Orange-red,61.9 1.0b,53.3  0.9b,2403a,4091b
11,Red-ripe,2319a,2208a,1781b,43913ab
12,HLY 18,,,,
13,Green,6.930.19d,3.330.21d,2131b,3431c
14,Green-orange,32.61.4c,27.71.8c,2301b,4991a
15,Orange-red,1015b,91.23.8b,3102a,4421b
16,Red-ripe,27810a,25412a,2151b,4741ab
17,Lyco 2,,,,
18,Green,8.010.68d,3.700.70c,2251a,1841b
19,Green-orange,23.0 0.5c,13.70.5c,2382a,2341a
20,Orange-red,60.5  0.8b,52.4  0.6b,2252a,2301a
21,Red-ripe,1997a,1848a,2051a,2101ab
