,0,1,2,3,4,5,6,7,8,9
0,,,,Fatty acids (% of total fatty acid,Fatty acids (% of total fatty acid,,,,,
1,Sample region,Variety of teff,Sample ID,,,,,,Moisture content (%),Total fat (%)
2,,,,Linoleic acid,Oleic acid,Palmitic acid,Stearic acid,-Linolenic acid,,
3,,,AW1,33.89  7.2,24.86  7.2,18.43  3.1,12.31  1.8,10.52  0.7,10.14  0.74,2.53
4,,,AW2,39.16  6.6,22.553.5,17.572.5,10.65  1.0,10.07 1.2,13.83 0.49,2.35
5,,,AW3,34.420.0,20.960.0,17.860.1,13.800.1,12.960.2,11.810.38,2.40
6,,White teff (n=8),AW4,31.215.1,20.054.2,18.403.0,15.691.5,14.64  0.3,11.440.31,2.36
7,,White teff (n=8),AW5,31.761.9,21.99 0.8,18.540.5,14.190.2,13.530.2,10.190.86,2.35
8,,,AW6,30.21  1.5,21.021.1,18.870.9,15.380.2,14.51 0.2,13.320.11,2.43
9,,,AW7,30.82  4.3,21.132.6,18.801.9,14.980.6,14.28  0.6,11.44 0.48,2.40
10,Group 1,,AW8,28.685.5,20.66  4.4,20.14 5.1,16.69 3.3,13.83  0.8,11.570.21,2.41
11,Group 1,,AB19,34.63 2.7,23.940.3,17.850.6,12.220.3,11.360.8,11.900.17,2.40
12,,,AB20,33.585.2,22.09  2.8,18.19  2.9,13.35  0.7,12.80  0.6,11.18 0.08,2.46
13,,,AB21,36.411.8,17.573.3,19.470.4,13.90  0.5,12.660.4,12.18  0.20,2.38
14,,Brown teff (n=8,AB22,34.45 1.5,22.28  0.2,18.31  0.2,12.79  0.2,12.17  0.2,11.25 0.38,2.48
15,,Brown teff (n=8,AB23,31.86  0.1,20.39  0.0,18.40 0.1,15.21  0.0,14.14  0.1,11.29  0.33,2.49
16,,,AB24,31.666.9,21.054.3,18.733.0,14.960.9,13.600.6,10.79  0.24,2.39
17,,,AB25,31.01 0.0,20.51  0.2,18.89 0.1,15.29  0.0,14.30 0.0,11.250.18,2.48
18,,,AB26,30.32 0.8,20.080.5,19.320.3,15.72  0.2,14.560.2,11.120.23,2.41
19,,,OW9,30.68  6.2,21.523.7,21.523.9,13.91  0.6,12.37  0.7,10.31 0.35,2.54
20,,,OW10,29.73 4.9,21.17  3.2,18.62 2.0,15.58  0.6,14.90 0.6,11.43 0.21,2.55
21,,,OW11,29.16 6.4,20.97  3.3,18.92  2.2,15.900.8,15.05  0.6,11.54 0.34,2.56
22,,White teff (n = 8),OW12,17.28  0.4,43.41  0.8,18.24  0.1,15.19  0.6,5.88  0.1,10.25  0.33,2.46
23,,White teff (n = 8),OW13,39.92  0.0,23.41  0.0,17.22  0.1,9.98  0.0,9.47  0.1,10.38  0.11,2.49
24,,,OW14,26.896.1,20.042.8,19.082.1,17.451.0,16.530.8,10.740.17,2.59
25,,,OW15,29.52  2.8,20.20  1.1,18.72  0.8,16.29  0.4,15.26  0.2,10.68  0.14,2.55
26,Group 2,,OW16,32.20  1.9,21.36  1.1,18.65  0.7,14.39  0.3,13.400.3,10.210.30,2.45
27,Group 2,,OB27,29.65  6.1,23.23  6.7,17.92  2.7,16.13  4.7,13.06  0.7,11.52  0.28,2.49
28,,,OB28,31.27  1.4,21.16  0.2,18.58  0.3,14.65 0.2,14.33  0.0,11.70  0.31,2.48
29,,,OB29,31.833.7,21.29 3.3,19.33  0.5,14.230.2,13.310.4,11.010.13,2.51
30,,Brown teff (n=8),OB30,27.551.8,21.121.9,21.985.9,17.245.6,12.10  0.2,10.29 0.10,2.43
31,,Brown teff (n=8),OB31,29.85  4.7,21.734.9,18.96  2.7,15.441.0,14.02  0.5,9.440.25,2.40
32,,,OB32,31.843.1,20.921.5,18.200.8,14.760.4,14.29  0.3,10.740.31,2.50
33,,,OB33,30.53  4.9,20.492.7,18.66  1.9,15.610.6,14.71  0.5,11.000.11,2.46
34,,,OB34,32.24  1.9,20.78  1.2,18.24  0.6,14.96  0.3,13.78  0.3,9.54  0.17,2.60
35,,White teff (n=2,SW17,32.651.4,24.16  1.2,17.97  0.4,13.19  0.1,12.02  0.2,12.33  0.10,2.44
36,Group 3,White teff (n=2,SW18,33.68  1.1,21.89  0.5,17.68  0.1,13.92  0.1,12.82  0.2,12.19  0.21,2.41
37,Group 3,Brown teff (n=2),SB35,34.08  2.0,21.48  0.6,17.31  0.7,14.01  0.0,13.12  0.3,9.500.14,2.39
38,,Brown teff (n=2),SB36,31.34  2.9,21.32  1.3,18.38  1.0,15.060.4,13.90  0.3,12.080.17,2.49
