,0,1,2
0,Sample No.,Syrup type,Psicose content/(g/100 g)
1,TJ-01,RS,0.576
2,TJ-03,RS,0.394
3,TJ-04,RS,0.111
4,TJ-04,RS,0.630
5,TJ-05,RS,0.073
6,TJ-06,RS,0.133
7,TJ-07,RS,0.077
8,TJ-09,RS,0.082
9,TJ-10,RS,ND
10,TJ-11,RS,ND
11,TJ-12,RS,ND
12,TJ-13,RS,0.088
13,TJ-14,RS,0.776
14,TJ-16,RS,ND
15,TJ-16,CS,ND
16,TJ-17,CS,ND
17,TJ-18,CS,ND
18,TJ-19,BS,0.085
19,TJ-20,BS,0.056
20,TJ-21,BS,0.058
21,TJ-22,BS,ND
22,TJ-23,BS,0.307
23,TJ-24,BS,ND
24,TJ-25,BS,ND
25,TJ-26,BS,ND
26,TJ-27,BS,0.346
27,TJ-28,BS,ND
28,TJ-29,WS,ND
29,TJ-30,CCS,0.386
30,TJ-31,CCS,ND
31,TJ-32,CCS,0.064
32,TJ-33,CCS,0.075
33,TJ-34,CCS,0.075
34,TJ-35,UN,0.742
35,TJ-36,UN,0.091
36,TJ-37,UN,0.096
37,TJ-38,UN,0.734
38,TJ-39,UN,0.050
39,TJ-40,UN,0.050
40,TJ-41,UN,0.056
41,TJ-43,UN,ND
42,TJ-43,UN,0.053
43,TJ-44,UN,0.237
44,TJ-45,UN,0.667
45,TJ-47,UN,0.475
46,TJ-48,UN,0.073
47,TJ-49,UN,0.120
48,TJ-49,UN,ND
49,TJ-50,UN,ND
50,TJ-51,UN,0.787
51,TJ-52,UN,0.052
52,TJ-53,UN,ND
53,TJ-55,UN,0.239
54,TJ-55,UN,0.054
55,TJ-56,UN,0.105
56,TJ-58,UN,2.350
