,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Element,PTWIe,RfDf,Guidelines,Missouri grain-finished,Missouri grain-finished,,Missouri grass-finished,Missouri grass-finished,Missouri grass-finished,Imported New Zealand grass-finished,Imported New Zealand grass-finished,
1,,,,,EDIa,EWIb,Contribution (%)c,EDIa,EWIb,Contribution (%)c,EDIa,EWIb,Contribution (%)c
2,Arsenic,15,,,16.0,1.6,10.7,12.5,1.25,8.3,5.5,0.55,3.7
3,Cadmium,7,,,0.5,0.05,0.7,2,0.2,2.9,0.2,0.02,0.3
4,Cobalt,,30d,210,0.50,0.05,0.02,1.00,0.1,0.1,0.50,0.05,3.1
5,Chromium,,3,21,15.0,1.50,7,19.5,1.95,9.3,6.5,0.65,3.1
6,Copper,3500,,,47.0,4.7,0.1,65,6.5,0.2,60.0,6.0,0.2
7,Iron,5600,,,905,90.5,1.6,1155,116,2.1,1065,107,1.9
8,Manganese,,140,980,7.5,0.75,0.1,8,0.8,0.1,8,0.8,0.1
9,Nickel,,20,140,6.5,0.65,0.5,8,0.8,0.6,3,0.3,0.2
10,Lead,25,,,47.5,4.75,19.0,48,4.8,19.2,65,6.5,26.0
11,Tin,"14,000",,,110,11,0.1,80,8.0,0.1,105,10.5,0.1
12,Selenium,,5,35,23,2.3,6.6,29,2.9,8.3,30,3,8.6
13,Vanadium,,9,63,12.5,1.25,2,115,11.5,18.3,3.5,133,0.6
14,Zinc,7000,,,1295,130,1.9,1320,132,1.9,1330,133,1.9
15,Mercury,5,,,0.25,0.025,0.5,0.1,0.01,0.2,0.45,0.045,0.9
