,0,1,2,3,4,5,6
0,Elements,Conc.,%,Linear equation,R2,LOD,LOQ
1,,,Recovery,"x,yg L-1",,(g/,(ug/
2,,,(mean),,,kg),kg)
3,,ppb,103,y=364.5472x+,,,
4,Al,100,102,246.6733,1.00,0.21,0.70
5,,ppb,102,,,,
6,,ppb,100,y=5465.6505x,,,
7,Ni,100,,+1374.7367,1.00,0.05,0.16
8,,ppb,100,+1374.7367,,,
9,,ppb,102,y=,,,
10,Cr,ppb,,11948.0050,0.99,0.01,0.05
11,Cr,100,101,816.6967,0.99,0.01,0.05
12,,ppb,101,816.6967,,,
13,,ppb,102,y=6990.6698x,,,
14,Mn,100,101,+716.7100,0.99,0.03,0.08
15,,ppb,101,,,,
16,,ppb,102,y=,,,
17,Co,ppb,,19056.2980,1.00,0.02,0.06
18,Co,100,101,726.7100,1.00,0.02,0.06
19,,ppb,101,,,,
20,,ppb,102,y=,,,
21,,100,102,2587.0067,0.99,0.06,0.21
22,,ppb,102,,,,
23,,ppb,105,y=2431.9340x,,,
24,,100,104,+67.6667,0.99,0.01,0.03
25,,ppb,104,,,,
26,,25,98.0,,,,
27,Cd,ppb,98.0,y=6564.7427x,1.00,0.04,0.12
28,Cd,100,98.0,+835.0300,1.00,0.04,0.12
29,,ppb,98.0,,,,
30,,25,99.0,y=,,,
31,Pb,ppb,99.0,33242.1153x,1.00,0.04,0.14
32,Pb,100,99.0,6031.6467,1.00,0.04,0.14
33,,ppb,99.0,,,,
34,,5 ppb,100,y=3169.3207x,,,
35,Hg,ppb,100,168.6667,0.99,0.08,0.26
