,0,1,2,3,4,5,6,7,8,9,10
0,Samples or SRMs,Certified,The present CPE/FAAS method,The present CPE/FAAS method,,,The ICP-OES b,,,"""Student's t-test",F-test
1,,valuegg,"Added,gL-1","aFound, gL-1",Recovery %,RSD%,Foundg1,Recovery%,RSD %,,
2,,,Mo(VI),,,,Mo(VI),,,,
3,,,,Mo(VI),,,,,,,
4, Native banana,-,5.00,8.18  0.26,98.8,3.18,8.18  0.24,99.4,2.93,0.51,
5,Peas,-,,2.94  0.10,,3.40,2.87  0.09,-,3.14,1.38,1.23
6,,-,5.00,7.90  0.24,99.2,3.04,7.83  0.21,99.2,2.68,-,
7,Cucumber,,,1.93  0.07,,3.63,1.98  0.06,-,3.03,1.44,1.36
8,,-,5.00,6.85  0.11,98.4,1.61,6.92  0.13,98.8,1.88,,
9,Tomato,-,,2.65  0.09,-,3.40,2.61  0.07,-,2.68,0.93,1.65
10,,-,5.00,7.60  0.15,99.0,1.97,7.62  0.17,100.2,2.23,,-
11,Rice,-,,1.83  0.07,-,3.83,1.870.05,-,2.67,1.23,1.96
12,,-,5.00,6.78  0.14,99.0,2.06,6.84  0.16,99.4,2.34,-,-
13,Soybeans,-,-,3.43  0.08,-,3.75,3.38  0.06,-,2.78,1.32,1.78
14,,,5.00,8.38  0.13,99.4,1.83,8.40  0.15,99.2,2.11,-,-
15,Apple,-,-,1.65  0.06,-,3.64,1.68  0.07,-,4.17,0.86,1.36
16,,-,5.00,6.62  0.13,99.4,1.96,6.65  0.11,99.4,1.65,-,-
17,Green tea,-,-,3.63  0.15,-,4.13,3.61  0.12,-,3.32,0.28,1.56
18,,-,5.00,8.58  0.26,99.0,3.03,8.58  0.21,99.4,2.45,-,
19,"Orchard leaves,SRM 1571",1.500.06,-,1.47  0.07,-,4.76,1.48  0.05,-,3.38,1.13 (1.06),1.96 (1.44)
20,,-,5.00,6.43  0.13,99.2,2.02,6.45  0.12,99.4,1.86,-,
21,"Rice flour,SRM 1568a",1.46  0.08,-,1.48  0.07,-,4.73,1.44  0.06,-,4.17,0.76 (0.88),1.31 (1.96)
22,,,5.00,6.43  0.14,99.0,2.18,6.45  0.12,100.2,1.86,,
