,0,1,2,3,4
0,Name of the wild type legume grain,-Amylase inhibition activity (%),-Amylase inhibition activity (%),,
1,,Raw seeds,Soaking+ cooking,Sprouting+oil-frying,Open-pan roasting
2,Abrus precatorius,11.360.14,9.460.67,17.630.43,7.24  0.30
3,Acacia leucopholea,14.251.64,12.710.15,18.470.71,11.360.49
4,Bauhinia variegata,10.560.26,9.36b0.27,18.690.84,8.410.30
5,Canavalia gladiata,17.110.15,14.780.07,22.350.14,12.850.26
6,Cassia floribunda,18.450.08,16.470.10,24.47 0.10,14.26 0.43
7,Entada scandens,16.841.71,15.580.67,20.160.34,13.84d 0.13
8,Indigofera linifolia,13.721.67,11.160.71,19.48b0.16,10.350.36
9,Mucuna pruriens,16.250.37,14.910.26,22.240.15,12.610.30
10,Sesbania bispinosa,18.090.66,16.63b  0.33,24.19  0.34,15.96d  0.24
11,Tamarindus indica,14.680.10,12.440.26,19.750.29,9.520.12
12,Acarbose3,,,15.68  2.41,
