,0,1,2,3,4,5,6,7,8,9,10
0,,Black beans,,Red kidney beans,Red kidney beans,Borlotti beans,,Brown beans,,Fava beanss,
1,,var.Zorro),,(var. Montclam),,(var.Etna),,(var.Katja),,(var.Fanfare,
2,,Before,After,Before,After,Before,After,Before,After,Before,After
3,Proanthocyanidins,,,,,,,,,,
4,procyanidin B1,un.6,n.d.7,tr.8,n.d.,229  3,62.2  2.2,tr.,n.d.,33.3  3.9,26.0  2.2
5,Flavan-3-ols,,,,,,,,,,
6,(+)-catechin,43.80.2,42.9  0.3,1186,50.1  2.3,392  15,123  6,68.4  6.3,42.21.4,14.3  3.8,61.1  2.3
7,(-)-epicatechin,n.d,33.8  0.8,tr.,tr.,13.3  1.5,n.d.,n.d.,n.d.,23.7  1.9,37.0  1.8
8,Flavonols,,,,,,,,,,
9,myricetin-3-O-rhamnoside,n.d.,n.d,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
10,quercetin-3-O-rutinoside,n.d.,n.d,tr.,tr.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
11,kaempferol-3-O-glucoside,18.5  0.2,tr.,16.5  3.6,tr.,tr.,tr.,978 64,329  12,n.d.,n.d.
12,Anthocyanidins,,,,,,,,,,
13,"delphinidin-3,5-diglucoside",31.1  3.1,tr.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
14,delphinidin-3-O-glucoside,659  4,36.5  0.2,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
15,cyanidin-3-O-galactoside,n.d.,n.d.,tr.,n.d.,tr.,n.d.,n.d.,n.d.,n.d.,n.d.
16,pelargonidin-3-O-glucoside,n.d.,n.d.,tr.,n.d.,13.52.3,tr.,n.d.,n.d.,n.d.,n.d.
17,petunidin-3-O-glucoside,404 3,19.4  0.4,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
18,malvidin-3-O-glucoside,235  6,13.5  0.1,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.
