,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Sweet potato,Batata-doce,Ipomoea batatas L.Lam.var.IAC 60-,tuber,n.d.,1150*,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,Kimura et al. (2007)
1,,,M-3-Brasilia,,,320,,,,,,,
2,Tomato,Tomate,Lycopersicon esculentum Mill.,fruit,n.d.,320,n.d.,3540,100,n.d.,n.d.,n.d.,Niizu and Rodriguez-
3,,,cv.Carmen,,n.d.,,n.d.,,,n.d.,,,Amaya (2005)
4,Raw salads,Salada crua,,,175,1757,n.d.,885,2219,traces,820,1471,
5,Onion,Cebola,Allium cepa L.,leaf,0,1,n.d.,0,2,traces,n.d.,n.d.,Granado et al. (1992)
6,Rucola,Rucula,Eruca sativa Mill.,leaf,n.d.,2840,n.d.,n.d.,5000,n.d.,1810,2970,Niizu and Rodriguez-
7,(arugula),,,,n.d.,2720,n.d.,n.d.,,n.d.,1770,,Amaya(2005
8,Watercress,Agriao,Nasturtium officinale R.Br.,leaf,n.d.,2720,n.d.,n.d.,5610,n.d.,1770,2610,Niizu and Rodriguez-
9,,,,,,,,,,,,,Amaya (2005)
10,Other saladsd,Outras,,,4,1939,n.d.,n.d.,2942,n.d.,828,1188,
11,,saladas,,,,,n.d.,,,n.d.,828,,
12,Beet,Beterraba,Beta vulgaris L.,root,n.d.,0,n.d.,0,n.d.,n.d.,n.d.,n.d.,O'Neill et al. (2001
13,Broccoli,Brocolis,Brassica oleracea L. var. italica Plenck,boiled flower,n.d.,1893,n.d.,n.d.,3510,n.d.,747,530,De Sa and Rodriguez-
14,,,,heads,,,,,,,,,Amaya(2003)
15,Cauliflower,Couve-flor,Brassica oleracea L. var. Botrytis f.,buds+stalk,0,2,0,,4,,n.d.,n.d.,Granado et al. (1992)
16,,,cauliflora Duch.,,,,,,,,,,
17,Chard,Acelga,Beta vulgaris L.,leaf+stalk,35,2700,n.d.,n.d.,2700,n.d.,n.d.,92,De Costa et al. (2003)
18,Escarole,Escarola,var. cicla,leaf,,,n.d.,n.d.,,n.d.,n.d.,,
19,Escarole,Escarola,Cichorium endivia L. Valdena,leaf,n.d.,2795,n.d.,n.d.,3895,n.d.,1425,2065,De Azevedo-Meleiro and
20,Spinach,Espinafre,Spinacia oleracea L.,leaf,n.d.,4423,n.d.,n.d.,5793,n.d.,1743,2725,De Azevedo-Meleiro and
21,,Outras,,,,,,,596,traces,,,Rodriguez-Amaya (2005b)
22,Other,Outras,,,n.d.,268,1.2,n.d.,596,traces,75,80,
23,vegetablese,verduras,,,,,,,,,,,
24,Eggplant or,Berinjela, Solanum melongena L.,fruit,n.d.,50,n.d.,n.d.,900,n.d.,n.d.,n.d.,O'Neill et al.2001
25,aubergine,,,,,,,,,,,,
26,Green beans or,vagem,Phaseolus vulgaris L.,boiled,n.d.,163,n.d.,n.d.,250,n.d.,traces,traces,De Sa and Rodriguez
27,French beans,,,,,,,,,,,,Amaya (2003)
28,red bell pepper,pimentao,"Capsicum annuum L. Hybrid F1 Magali. fruit with skin,",,n.d.,580,n.d.,n.d.,750,n.d.,n.d.,270,De Azevedo-Meleiro and
29,,vermelho,,without seeds,,,,,,,,,Rodriguez-Amaya (2009)
30,squash/,abobrinha,Cucurbita pepo L.,fruit,n.d.,21,6,n.d.,108,n.d.,n.d.,n.d.,Granado et al. (1992)
31,zucchini,,"Var. Medullosa, Alef.",,,,,,,,,,
