,0,1,2,3,4,5,6,7
0,,AV (mg KOH/g,PV (mEq/,Phenol content,soluble carbohydrate,insoluble carbohydrate,Fat content,protein content
1,,of oil),kg),(mg/g),(mg/l),(mg/l),%,(mg/g)
2,Control,1.83,1.83,1.54,974.91,952.86,26.78,46.19
3,UVC,2.02,2.02,1.52,816.63,936.21,26.78,54.64
4,O(30 min),2.1,2.1,1.49,915.43,928.65,26.82,70.15
5,CA(1 N),1.2,1.23,1.5,793.49,911.08,26.82,47.15
6,CA(1 N)+O(30 min)+,2.09,2.17,1.47,671.05,894.02,26.84,69.22
7,UV-C(36 h),,,,,,,
8,CA(3 N),1.95,1.97,1.48,881.6,920.53,26.82,67.82
9,CA(3 N)+O3(30 min)+,2.54,2.23,1.33,868.68,912.07,26.82,74.59
10,UV-C(36 h),,,,,,,
