,0,1,2,3,4,5,6,7,8,9
0,Days,Doses,Location-I,,Location-II,,Location-III,,Location-IV,
1,,,Residue (mg kg-1)  S.,TMRC,Residue(mg kgS.,TMRC,Residue (mg kg-1)  S.,TMRC,Residuemg kgS,TMRC
2,,,D.,,D.,,D.,,D.,
3,0,Single,0.63  0.01,0.006,0.47  0.02,0.005,0.74  0.004,0.007,0.530.002,0.005
4,,Double,0.95  0.01,0.009,0.93  0.01,0.009,1.31  0.01,0.013,0.97 0.010,0.009
5,1,Single,0.53  0.003,0.005,0.35  0.02,0.003,0.56  0.001,0.005,0.39  0.002,0.004
6,,Double,0.69  0.01,0.007,0.81  0.01,0.008,0.98  0.07,0.010,0.63  0.002,0.006
7,3,Single,0.21  0.040,0.002,0.14  0.001,0.001,0.30 0.01,0.003,0.12  0.001,0.001
8,,Double,0.24  0.01,0.002,0.30.002,0.003,0.68  0.036,0.007,0.18  0.002,0.002
9,5,Single,0.08  0.01,0.001,0.07  0.001,0.001,0.10  0.001,0.001,0.06  0.002,0.001
10,,Double,0.14 0.003,0.001,0.12 0.002,0.001,0.23  0.002,0.002,0.100.001,0.001
11,7,Single,0.04  0.003,0.0004,0.03  0.003,0.001,0.07  0.002,0.001,0.03  0.002,0.0003
12,,Double,0.08  0.004,0.0008,0.06  0.001,0.001,0.09  0.004,0.001,0.06  0.004,0.001
13,10,Single,BQL,-,BQL,,0.02  0.002,0.0003,BQL,
14,,Double,0.02  0.002,0.0002,0.03  0.002,0.0003,0.06  0.001,0.001,0.03  0.001,0.0003
15,15,Single,BQL,-,BQL,-,BQL,,BQL,
16,,Double,BQL,,BQL,,0.022  0.002,0.0002,BQL,
17,Regression,Single,y = -0.177x +2.840 R2 = 0.993,y = -0.177x +2.840 R2 = 0.993,y = -0.1654x+2.676 R2 =0.996,y = -0.1654x+2.676 R2 =0.996,y=-0.1412x+2.8616R2,,y=-0.1825x +2.7193 R2,
18,Eq.,,,,,,=0.984,,=0.9865,
19,,Double,y = -0.158x +2.957 R2 =0.989,y = -0.158x +2.957 R2 =0.989,y=-0.1609x+2.9762R2,,y = -0.125x +3.0699 R2,,y=-0.1547x +2.8878 R2,
20,,,,,=0.9852,,=0.9586,,=0.9664,
21,Half life,Single,1.69,,1.82,,2.13,,1.65,
22,,Double,1.90,,1.87,,2.41,,1.95,
23,PHI,Single,6.19,,5.89,,8.29,,5.63,
24,,Double,8.09,,7.91,,11.35,,8.32,
25,MPI,,13.325,,,,,,,
