,0,1,2,3,4
0,Recipes,CSI/,CSI/,Portion,MAI
1,,100 g,Portion,(g),
2,Fiadone,18.11,3.62,20,1.16
3,Anellini alla pecorara,4.21,19.06,453,0.89
4,Brodo di cardone con stracciatella,4.43,9.91,223,0.46
5,e pizza rustica,,,,
6,Pan cotto,3.56,5.59,157,4.26
7,Pasta alla mugnaia,1.30,8.04,621,3.65
8,Pasta allo sparone,5.80,12.78,220,7.37
9,Pizza e fuje,1.70,4.09,242,>15
10,Spaghetti alla chitarra con,6.03,18.10,300,1.86
11,pallottine,,,,
12,Agnello cacio e ove,16.12,27.97,173.5,0.26
13,Baccala'con patate e cipolle,2.01,6.99,348,2.56
14,Brodetto alla vastese,1.82,7.54,412,>15
15,Pallotte cacio e ove,10.40,27.06,260,0.38
16,Ciabotta,0.45,1.85,400,>15
17,Bocconotto,10.11,8.48,84,1.71
18,Ferratelle,13.26,3.72,28,1.95
19,Parrozzo,11.60,7.54,65,0.6
20,Pizza doce,12.95,12.95,100,0.15
