,0,1,2,3,4,5,6,7,8,9,10,11,12
0,,Totala.b,Homologue composition [%],Homologue composition [%],Homologue composition [%],,,Ratio,WG content [%]c.d,WG content [%]c.d,,Bran %]c.d,DF [%]
1,,,17:0,19:0,21:0,23:0,25:0,C17:0/C21:0,Total,Rye,Wheat,,
2,Bread,,,,,,,,,,,,
3,Bread 1,491,27,34,24,9,6,1.2,59,59,0,0,15
4,Intermediate rye content (11-50%),Intermediate rye content (11-50%),,,,,,,,,,,
5,Bread 3,572,24,33,28,11,8,0.8,53,44,9,4,12
6,Bread 3,572,24,35,28,9,L6,0.9,57,40,17,3,10
7,Bread 4,546,26,34,24,8,L6,1.1,48,48,0,0,9
8,Bread 5,539,27,34,24,9,6,1.1,48,48,0,0,9
9,Bread 6,506,27,35,26,8,4,1.1,55,40,5,0,9
10,Bread 7,504,23,33,26,10,9,0.9,47,47,0,0,9
11,Bread 8,481,21,33,28,11,8,0.7,51,37,14,0,10
12,Bread 9,328,27,34,21,10,7,1.3,27,27,0,0,
13,Bread 10,268,25,37,24,9,5,1.0,13,13,0,0,6
14,Bread 11,268,19,32,30,10,9,0.6,50,30,20,0,10
15,Bread 12,260,25,38,29,8,7,1.0,38,38,0,0,10
16,Bread 13,211,21,36,29,10,7,0.6,33,18,10,0,7
17,Bread 14,211,21,34,29,9,5,0.7,16,18,10,0,7
18,Bread 15,133,20,34,29,10,6,0.7,16,16,0,0,6
19,Bread 16,129,20,43,28,7,2,0.7,17,12,5,1,7
20,Bread 17,118,26,37,21,11,,1.3,20,20,0,0,7
21,,,,,,,5,,,,,,
22,Bread 18,78,14,42,29,8,6,0.5,24,11,0,0,6
23,Bread 19,78,23,38,28,7,4,0.8,24,24,14,0,7
24,Bread 20,23,15,47,21,10,6,0.7,35,21,14,2,6
25,Low rye content (10%),,,,,,,,,,,,
26,Bread 21,244,26,35,26,9,4,1.0,10,10,0,0,7
27,High wheat content (>50%),,,,,,,,,,,,
28,Intermediate wheat content (11-50%),457,,,,,,,,,,3,
29,Bread 22,457,14,36,38,8,4,0.4,37,18,19,3,10
30,Bread 23,331,11,42,35,8,4,0.3,38,18,20,0,6
31,Bread 24,256,14,36,36,10,4,0.4,39,19,20,0,7
32,Bread 25,216,,44,34,8,52,0.3,37,15,22,0,7
33,Bread 26,153,,58,32,5,52,0.1,20,0,15,1,6
34,Bread 27,153,21,40,43,10,2,0.8,32,0,20,3,7
35,Bread 28,127,21,40,26,9,4,0.8,44,11,25,0,8
36,Low wheat content (10%),219,17,,,,,,,,,,7
37,Bread 29,219,17,41,31,8,3,0.5,1,1,6,1,7
38,Bread 30,133,10,54,24,7,5,0.4,1,1,0,0,4
39,Bread 31,133,17,36,32,9,6,0.5,20,10,10,0,6
40,Bread 32,120,16,42,26,10,7,0.6,0,0,0,0,6
41,Bread 33,103,14,36,36,10,4,0.4,18,9,9,0,6
42,Bread 34,103,13,43,35,9,0,0.4,25,10,10,0,10
43,Bread 35,79,16,46,25,8,6,0.7,15,7,8,0,7
44,Bread 36,68,16,50,23,8,3,0.7,16,6,10,1,7
45,Bread 37,66,13,49,28,7,2,0.5,19,9,10,0,7
46,Bread 38,nd,1,,-,=,,-,0,0,0,0,5
47,Bread 40,nd,-,,-,,-,-,0,0,0,0,5
48,Bread 40,nd,11,11,,,11,11,0,0,0,0,5
49,Bread 41,nd,11,11,,,11,11,0,0,0,0,5
50,No WG data,,,44,,,,,,,,,
51,Bread 42,222,3,44,42,,3,0.1,11,-,111,,6
52,Bread 43,222,3,48,40,,3,0.1,11,-,111,,6
53,Bread 44,99,16,47,25,8,3,0.6,-,-,111,-,0
54,Bread 45,79,nd,59,27,6,8,0.5,-,-,-,-,7
55,Bread 46,70,13,43,27,10,7,0.5,-,-,-,-,7
56,Crisp bread,,,,,,,,,,,,
57,High rye content (>50%),1182,,,,,,,,,,,
58,Crisp bread 1,1182,12,33,37,11,7,0.3,64,64,0,0,24
59,Crisp bread 2,860,21,33,25,11,10,0.8,93,93,0,0,15
60,Crisp bread 3,831,18,28,31,11,9,0.8,93,93,0,0,21
61,Crisp bread 4,831,21,34,25,11,10,0.8,93,93,0,3,15
62,Crisp bread 5,812,21,34,30,10,5,0.7,90,92,0,3,19
63,Crisp bread 6,781,26,35,25,9,5,1.1,92,92,0,0,16
64,Crisp bread 7,769,22,34,24,10,10,0.9,92,92,0,0,15
65,Crisp bread 8,703,25,34,25,10,6,1.0,83,83,0,0,18
66,Crisp bread 9,692,22,34,26,10,6,1.0,94,94,0,0,18
67,Crisp bread 10,657,22,32,25,11,10,0.8,92,80,0,0,14
68,Crisp bread 11,657,21,32,26,12,9,0.8,94,94,0,0,16
69,Crisp bread 12,587,21,34,25,11,10,0.9,92,92,0,0,15
70,Crisp bread 13,587,24,34,25,11,6,1.0,94,94,0,,16
