,0,1,2,3,4,5
0,,Rice A (TC,Rice A (NBF),Rec. (%),Rice A(BF),Rec.(%)
1,Al,13.80.7,12.00.7,87,<LOD,
2,Ba,1.300.07,1.300.06,100,,
3,Cu,2.700.13,2.000.11,74,0.8490.044,31
4,Fe,2658,2488,94,28.01.3,10
5,Mn,16.50.8,14.60.6,88,3.630.18,22
6,Pb,0.5880.046,<LOD,-,<LOD,
7,Ti,<LOD,<LOD,,<LOD,
8,Zn,49.22.5,42.32.2,86,1.120.13,2
9,,Corn flour (TC,Corn flour (NBF),Rec.(%),Corn flour (BF),Rec.%
10,Al,1.300.10,1.210.91,93,<LOD,
11,Ba,0.3520.016,0.2360.025,67,<LOD,
12,Cu,0.5930.005,<LOD,,<LOD,
13,Fe,28713,28010,98,5.250.20,2
14,Mn,1.310.03,<LOD,,<LOD,-
15,Pb,1.060.09,0.7390.033,70,0.5060.013,48
16,Ti,1.110.33,1.000.01,90,<LOD,-
17,Zn,1071,1009,93,6.42  0.33,6
