,0,1,2,3,4,5,6,7,8,9,10
0,Source,df,Fruit weight,Soluble solids (SS),Acidity (TA),SS/TA,pH,TPCz,FRAPY,TMACX,Vitamin C
1,Merged locations,,,,,,,,,,
2,Location (L),1,4.24*,11.11*,1.85*,836.3*,0.58*,8119500*,2299*,30819*,115.4*
3,Cultivar (C),6,0.46*,12.75,0.50*,170.9*,0.18*,2313851*,700,31426*,39.8*
4,LC,6,0.14*,5.41*,0.27*,156.5*,0.19*,886927*,259*,3724*,39.6*
5,Error,28,0.01,0.06,0.00,0.3,0.01,19433,8,178,7.6
6,Michigan,,,,,,,,,,
7,Cultivar,6,0.16*,8.88*,0.37*,38.3*,0.05,2433418*,627*,15054*,23.9*
8,Error,14,0.01,0.07,0.00,0.2,0.01,6547,7,75,3.9
9,Cultivar,6,0.43*,9.29*,0.40*,289.2,0.32*,767360*,332,20097*,55.5
10,Error,14,0.02,0.04,0.01,0.3,0.01,32319,10,281,11.2
